vatican_ii_magisterial_authority__composite_overdetermination_reading	gap	gap	3
vatican_ii_magisterial_authority__continuity_reading	gap	gap	2
vatican_ii_magisterial_authority__rupture_reading	gap	gap	3
vedic_corpus_social_prescription__orthodox_varna_reading	gap	gap	5
vedic_corpus_social_prescription__reformist_spiritual_reading	no_gap	no_gap	0
vedic_dharmic_corpus__bhakti_devotional_reading	no_gap	no_gap	0
vedic_dharmic_corpus__hereditary_monopoly_reading	gap	gap	5
vedic_dharmic_corpus__reformist_egalitarian_reading	no_gap	undetermined	null
versailles_reparations_clauses__limited_responsibility_reading	undetermined	undetermined	null
versailles_reparations_clauses__punitive_liability_reading	undetermined	gap	3
versailles_reparations_clauses__repudiation_reading	gap	gap	3
waitangi_sovereignty_allocation__crown_sovereignty_reading	gap	gap	3
waitangi_sovereignty_allocation__partnership_reading	no_gap	undetermined	null
waitangi_sovereignty_allocation__rangatiratanga_reading	undetermined	gap	5
war_powers_allocation__congressional_primacy_reading	gap	gap	5
war_powers_allocation__functional_accommodation_reading	gap	gap	3
war_powers_allocation__inherent_executive_reading	gap	gap	5
war_winnability_post_1945__countervailing_thinkable	gap	gap	3
war_winnability_post_1945__deterrence_unthinkable	gap	gap	4
war_winnability_post_1945__rhetorical_contraction	gap	gap	5
westphalia_sovereignty__absolute_non_intervention	gap	gap	5
westphalia_sovereignty__conditional_responsibility	gap	gap	3
westphalia_sovereignty__graded_sovereignty	gap	gap	3
westphalian_sovereignty__absolute_sovereignty	undetermined	gap	5
westphalian_sovereignty__conditional_sovereignty	gap	gap	3
westphalian_sovereignty__graduated_sovereignty	gap	gap	3
woman_category__gender_identity_reading	gap	gap	3
woman_category__intersex_accommodation_reading	no_gap	no_gap	0
woman_category__sex_biology_reading	gap	gap	5
woman_female_category__gender_identity_reading	gap	gap	5
woman_female_category__hybrid_contextual_reading	gap	gap	3
woman_female_category__sex_biology_reading	gap	gap	5
wto_dsb_authority__advisory_coordination_reading	no_gap	no_gap	0
wto_dsb_authority__binding_referee_reading	undetermined	gap	3
wto_dsb_authority__judicial_activism_reading	gap	gap	3
wto_treaty_framework__developmental_reading	gap	gap	2
wto_treaty_framework__market_access_reading	gap	gap	3
zero_as_number_entry__contingent_thinkability_reading	gap	gap	3
zero_as_number_entry__hybrid_scaffolding_reading	no_gap	no_gap	0
zero_as_number_entry__universal_discovery_reading	gap	gap	4
zero_mathematical_status__number_reading	no_gap	gap	4
zionist_legitimacy_basis__religious_restoration_reading	gap	gap	3
zionist_legitimacy_basis__settler_colonial_reading	undetermined	gap	3
