id	obs	chi	immut	mtype	ftype
kodashim_obligation__study_as_performance	moderate	0.0	rope	scaffold	scaffold
kodashim_obligation__study_as_performance	institutional	-0.0	rope	scaffold	scaffold
kodashim_obligation__study_as_performance	analytical	0.0	mountain	mountain	mountain
kodashim_obligation__study_as_preparation	powerless	0.3043278371751144	mountain	scaffold	piton
kodashim_obligation__study_as_preparation	moderate	0.3098177969455324	rope	scaffold	piton
kodashim_obligation__study_as_preparation	institutional	-0.01183055431623328	rope	scaffold	piton
kodashim_obligation__study_as_preparation	analytical	0.3835805907655109	mountain	scaffold	piton
latin_correctness__continuity_reading	powerless	0.16715343536437274	mountain	scaffold	scaffold
latin_correctness__continuity_reading	moderate	0.15129212316937604	rope	scaffold	scaffold
latin_correctness__continuity_reading	institutional	-0.00633779695512497	rope	scaffold	scaffold
latin_correctness__continuity_reading	analytical	0.20548960219580936	mountain	scaffold	scaffold
latin_correctness__hybrid_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
latin_correctness__hybrid_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
latin_correctness__hybrid_reading	institutional	-0.024506148226483216	rope	rope	rope
latin_correctness__hybrid_reading	analytical	0.7945597951571295	mountain	snare	snare
latin_correctness__rupture_reading	powerless	0.37439999999999996	mountain	tangled_rope	tangled_rope
latin_correctness__rupture_reading	moderate	0.7966743350027975	rope	snare	snare
latin_correctness__rupture_reading	institutional	-0.030421425384599857	rope	rope	rope
latin_correctness__rupture_reading	analytical	0.9863500905398849	mountain	snare	snare
lausanne_minority_protections__expansive_reading	powerless	0.4234553695897442	mountain	unknown	unknown
lausanne_minority_protections__expansive_reading	moderate	0.3832733786957526	rope	unknown	unknown
lausanne_minority_protections__expansive_reading	institutional	-0.01605575228631659	rope	rope	rope
lausanne_minority_protections__expansive_reading	analytical	0.5205736588960505	mountain	unknown	unknown
lausanne_minority_protections__restrictive_reading	powerless	0.42639999999999995	mountain	tangled_rope	tangled_rope
lausanne_minority_protections__restrictive_reading	moderate	0.9073235481976304	rope	snare	snare
lausanne_minority_protections__restrictive_reading	institutional	-0.03464662335468317	rope	rope	rope
lausanne_minority_protections__restrictive_reading	analytical	1.1233431586704243	mountain	snare	snare
legal_personhood_boundary__developmental_potentiality_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
legal_personhood_boundary__developmental_potentiality_reading	moderate	0.7524146497248644	rope	snare	snare
legal_personhood_boundary__developmental_potentiality_reading	institutional	-0.028731346196566535	rope	rope	rope
legal_personhood_boundary__developmental_potentiality_reading	analytical	0.9315528632876693	mountain	snare	snare
legal_personhood_boundary__functional_capacity_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
legal_personhood_boundary__functional_capacity_reading	moderate	0.7524146497248644	rope	snare	snare
legal_personhood_boundary__functional_capacity_reading	institutional	-0.028731346196566535	rope	rope	rope
legal_personhood_boundary__functional_capacity_reading	analytical	0.5303999999999999	mountain	tangled_rope	tangled_rope
legal_personhood_boundary__restrictive_anthropocentric_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
legal_personhood_boundary__restrictive_anthropocentric_reading	moderate	0.7524146497248644	rope	snare	snare
legal_personhood_boundary__restrictive_anthropocentric_reading	institutional	-0.028731346196566535	rope	rope	rope
legal_personhood_boundary__restrictive_anthropocentric_reading	analytical	0.9315528632876693	mountain	snare	snare
legitimacy_of_imposed_practice__endogenous_climb_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
legitimacy_of_imposed_practice__endogenous_climb_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
legitimacy_of_imposed_practice__endogenous_climb_reading	institutional	-0.024506148226483216	rope	rope	rope
legitimacy_of_imposed_practice__endogenous_climb_reading	analytical	0.7945597951571295	mountain	snare	snare
legitimacy_of_imposed_practice__exogenous_override_reading	powerless	0.7390818902824207	mountain	snare	snare
legitimacy_of_imposed_practice__exogenous_override_reading	moderate	0.7524146497248644	rope	snare	snare
legitimacy_of_imposed_practice__exogenous_override_reading	institutional	-0.028731346196566535	rope	rope	rope
legitimacy_of_imposed_practice__exogenous_override_reading	analytical	0.9315528632876693	mountain	snare	snare
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	powerless	0.3016	mountain	naturalized	naturalized
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	moderate	0.6621331626309412	rope	snare	snare
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	institutional	-0.024506148226483216	rope	rope	rope
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	analytical	0.7945597951571295	mountain	snare	snare
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	powerless	0.4234553695897442	mountain	scaffold	scaffold
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	moderate	0.3832733786957526	rope	scaffold	scaffold
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	institutional	-0.01605575228631659	rope	scaffold	scaffold
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	analytical	0.5205736588960505	mountain	unknown	unknown
legitimacy_of_practice_standardization__endogenous_displacement_reading	powerless	0.33693439115816237	mountain	scaffold	piton
legitimacy_of_practice_standardization__endogenous_displacement_reading	moderate	0.34301256090398224	rope	scaffold	piton
legitimacy_of_practice_standardization__endogenous_displacement_reading	institutional	-0.013098113707258273	rope	scaffold	piton
legitimacy_of_practice_standardization__endogenous_displacement_reading	analytical	0.4246785112046727	mountain	scaffold	piton
legitimacy_of_practice_standardization__exogenous_override_reading	powerless	0.7390818902824207	mountain	snare	snare
legitimacy_of_practice_standardization__exogenous_override_reading	moderate	0.7524146497248644	rope	snare	snare
legitimacy_of_practice_standardization__exogenous_override_reading	institutional	-0.04991505538807157	rope	rope	rope
legitimacy_of_practice_standardization__exogenous_override_reading	analytical	0.9315528632876693	mountain	snare	snare
legitimate_health_intervention__bodily_autonomy_primary	powerless	0.05990712441611834	mountain	naturalized	naturalized
legitimate_health_intervention__bodily_autonomy_primary	moderate	0.7524146497248644	rope	snare	snare
legitimate_health_intervention__bodily_autonomy_primary	institutional	-0.028731346196566535	rope	rope	rope
legitimate_health_intervention__bodily_autonomy_primary	analytical	0.9315528632876693	mountain	snare	snare
legitimate_health_intervention__proportionality_reading	powerless	0.4130163504519409	mountain	tangled_rope	tangled_rope
legitimate_health_intervention__proportionality_reading	moderate	0.42046701014036536	rope	tangled_rope	tangled_rope
legitimate_health_intervention__proportionality_reading	institutional	-0.01605575228631659	rope	rope	rope
legitimate_health_intervention__proportionality_reading	analytical	0.5205736588960505	mountain	tangled_rope	tangled_rope
legitimate_health_intervention__public_health_primary	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
legitimate_health_intervention__public_health_primary	moderate	0.7524146497248644	rope	snare	snare
legitimate_health_intervention__public_health_primary	institutional	-0.028731346196566535	rope	rope	rope
legitimate_health_intervention__public_health_primary	analytical	0.9315528632876693	mountain	snare	snare
legitimate_knowledge_boundary__credentialed_expertise_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
legitimate_knowledge_boundary__credentialed_expertise_reading	moderate	0.7762940527397244	rope	snare	snare
legitimate_knowledge_boundary__credentialed_expertise_reading	institutional	-0.028731346196566535	rope	rope	rope
legitimate_knowledge_boundary__credentialed_expertise_reading	analytical	0.9315528632876693	mountain	snare	snare
legitimate_knowledge_boundary__experiential_pluralism_reading	powerless	0.054621201673519665	mountain	naturalized	naturalized
legitimate_knowledge_boundary__experiential_pluralism_reading	moderate	0.6860251218079645	rope	snare	snare
legitimate_knowledge_boundary__experiential_pluralism_reading	institutional	0.7377234979081003	rope	snare	snare
legitimate_knowledge_boundary__experiential_pluralism_reading	analytical	0.8493570224093454	mountain	snare	snare
legitimate_knowledge_boundary__hybrid_coproduction_reading	powerless	0.45649175576267154	mountain	unknown	unknown
legitimate_knowledge_boundary__hybrid_coproduction_reading	moderate	0.46472669541829853	rope	unknown	unknown
legitimate_knowledge_boundary__hybrid_coproduction_reading	institutional	-0.017745831474349917	rope	rope	rope
legitimate_knowledge_boundary__hybrid_coproduction_reading	analytical	0.5753708861482661	mountain	unknown	unknown
liability_attribution__deployer_liability	powerless	0.7390818902824207	mountain	snare	snare
liability_attribution__deployer_liability	moderate	0.7524146497248644	rope	snare	snare
liability_attribution__deployer_liability	institutional	-0.028731346196566535	rope	rope	rope
liability_attribution__deployer_liability	analytical	0.5303999999999999	mountain	tangled_rope	tangled_rope
liability_attribution__developer_liability	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
liability_attribution__developer_liability	moderate	0.7524146497248644	rope	snare	snare
liability_attribution__developer_liability	institutional	-0.028731346196566535	rope	rope	rope
liability_attribution__developer_liability	analytical	0.9315528632876693	mountain	snare	snare
liability_attribution__shared_liability	powerless	0.7390818902824207	mountain	tangled_rope	tangled_rope
liability_attribution__shared_liability	moderate	0.7524146497248644	rope	tangled_rope	tangled_rope
liability_attribution__shared_liability	institutional	-0.028731346196566535	rope	rope	rope
liability_attribution__shared_liability	analytical	0.9315528632876693	mountain	unknown	unknown
licensing_statute_mandate__graduated_access_filter	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
licensing_statute_mandate__graduated_access_filter	moderate	0.8938840746978716	rope	snare	snare
licensing_statute_mandate__graduated_access_filter	institutional	-0.028731346196566535	rope	rope	rope
licensing_statute_mandate__graduated_access_filter	analytical	0.9315528632876693	mountain	snare	snare
licensing_statute_mandate__public_safety_coordination	powerless	0.4130163504519409	mountain	tangled_rope	tangled_rope
licensing_statute_mandate__public_safety_coordination	moderate	0.42046701014036536	rope	tangled_rope	tangled_rope
licensing_statute_mandate__public_safety_coordination	institutional	-0.01605575228631659	rope	rope	rope
licensing_statute_mandate__public_safety_coordination	analytical	0.5205736588960505	mountain	tangled_rope	tangled_rope
licensing_statute_mandate__rent_seeking_suppression	powerless	0.8477704035592473	mountain	snare	snare
licensing_statute_mandate__rent_seeking_suppression	moderate	0.8630638629196973	rope	snare	snare
licensing_statute_mandate__rent_seeking_suppression	institutional	-0.03295654416664985	rope	rope	rope
licensing_statute_mandate__rent_seeking_suppression	analytical	1.0685459314182089	mountain	snare	snare
literacy_acquisition_kernel__balanced_literacy_reading	powerless	0.6303933770055941	mountain	unknown	unknown
literacy_acquisition_kernel__balanced_literacy_reading	moderate	0.6417654365300313	rope	unknown	unknown
literacy_acquisition_kernel__balanced_literacy_reading	institutional	-0.024506148226483216	rope	rope	rope
literacy_acquisition_kernel__balanced_literacy_reading	analytical	0.7945597951571295	mountain	unknown	unknown
literacy_acquisition_kernel__phonics_reading	powerless	0.7390818902824207	mountain	snare	snare
literacy_acquisition_kernel__phonics_reading	moderate	0.7524146497248644	rope	snare	snare
literacy_acquisition_kernel__phonics_reading	institutional	-0.028731346196566535	rope	rope	rope
literacy_acquisition_kernel__phonics_reading	analytical	0.9315528632876693	mountain	snare	snare
literacy_acquisition_kernel__structured_literacy_reading	powerless	0.7390818902824207	mountain	tangled_rope	tangled_rope
literacy_acquisition_kernel__structured_literacy_reading	moderate	0.7524146497248644	rope	tangled_rope	tangled_rope
literacy_acquisition_kernel__structured_literacy_reading	institutional	-0.028731346196566535	rope	rope	rope
literacy_acquisition_kernel__structured_literacy_reading	analytical	0.9315528632876693	mountain	unknown	unknown
literacy_acquisition_kernel__whole_language_reading	powerless	0.7390818902824207	mountain	snare	snare
literacy_acquisition_kernel__whole_language_reading	moderate	0.07488390552014793	rope	naturalized	naturalized
literacy_acquisition_kernel__whole_language_reading	institutional	-0.028731346196566535	rope	rope	rope
literacy_acquisition_kernel__whole_language_reading	analytical	0.9315528632876693	mountain	snare	snare
living_language_status__literary_continuity_reading	powerless	0.4130163504519409	mountain	tangled_rope	tangled_rope
living_language_status__literary_continuity_reading	moderate	0.42046701014036536	rope	tangled_rope	tangled_rope
living_language_status__literary_continuity_reading	institutional	-0.01605575228631659	rope	rope	rope
living_language_status__literary_continuity_reading	analytical	0.5205736588960505	mountain	tangled_rope	tangled_rope
living_language_status__liturgical_preservation_reading	powerless	0.6738687823163247	mountain	snare	snare
living_language_status__liturgical_preservation_reading	moderate	0.6860251218079645	rope	snare	snare
living_language_status__liturgical_preservation_reading	institutional	-0.026196227414516545	rope	rope	rope
living_language_status__liturgical_preservation_reading	analytical	0.8493570224093454	mountain	snare	snare
living_language_status__native_generation_reading	powerless	0.7390818902824207	mountain	snare	snare
living_language_status__native_generation_reading	moderate	0.7524146497248644	rope	snare	snare
living_language_status__native_generation_reading	institutional	0.8938840746978716	rope	snare	snare
living_language_status__native_generation_reading	analytical	0.9315528632876693	mountain	snare	snare
lycurgan_laws__adaptive_fiction_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
lycurgan_laws__adaptive_fiction_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
lycurgan_laws__adaptive_fiction_reading	institutional	-0.00843053430112561	rope	rope	rope
lycurgan_laws__adaptive_fiction_reading	analytical	0.7945597951571295	mountain	snare	snare
lycurgan_laws__sacral_fidelity_reading	powerless	0.16303276991523985	mountain	scaffold	rope
lycurgan_laws__sacral_fidelity_reading	moderate	0.16597381979224948	rope	scaffold	rope
lycurgan_laws__sacral_fidelity_reading	institutional	-0.00633779695512497	rope	scaffold	rope
lycurgan_laws__sacral_fidelity_reading	analytical	0.20548960219580936	mountain	scaffold	rope
maat_order_principle__distributed_maintenance_reading	powerless	0.23397111839576779	mountain	scaffold	piton
maat_order_principle__distributed_maintenance_reading	moderate	0.34301256090398224	rope	scaffold	piton
maat_order_principle__distributed_maintenance_reading	institutional	0.03413825104594979	rope	scaffold	piton
maat_order_principle__distributed_maintenance_reading	analytical	0.4246785112046727	mountain	scaffold	piton
maat_order_principle__divine_mandate_reading	powerless	0.40559999999999996	mountain	tangled_rope	tangled_rope
maat_order_principle__divine_mandate_reading	moderate	0.8630638629196973	rope	snare	snare
maat_order_principle__divine_mandate_reading	institutional	-0.03295654416664985	rope	rope	rope
maat_order_principle__divine_mandate_reading	analytical	0.6083999999999998	mountain	tangled_rope	tangled_rope
magna_carta_1215__baronial_privilege_reading	powerless	0.7390818902824207	mountain	snare	snare
magna_carta_1215__baronial_privilege_reading	moderate	0.7524146497248644	rope	snare	snare
magna_carta_1215__baronial_privilege_reading	institutional	-0.028731346196566535	rope	rope	rope
magna_carta_1215__baronial_privilege_reading	analytical	0.9315528632876693	mountain	snare	snare
magna_carta_1215__living_document_reading	powerless	0.4130163504519409	mountain	unknown	unknown
magna_carta_1215__living_document_reading	moderate	0.42046701014036536	rope	unknown	unknown
magna_carta_1215__living_document_reading	institutional	0.0418468883789062	rope	rope	rope
magna_carta_1215__living_document_reading	analytical	0.5205736588960505	mountain	unknown	unknown
magna_carta_1215__universal_rights_reading	powerless	0.33693439115816237	mountain	scaffold	tangled_rope
magna_carta_1215__universal_rights_reading	moderate	0.34301256090398224	rope	scaffold	tangled_rope
magna_carta_1215__universal_rights_reading	institutional	-0.013098113707258273	rope	scaffold	tangled_rope
magna_carta_1215__universal_rights_reading	analytical	0.4246785112046727	mountain	scaffold	tangled_rope
magna_carta_clause_39__feudal_prerogative_reading	powerless	0.3120197460134958	mountain	unknown	unknown
magna_carta_clause_39__feudal_prerogative_reading	moderate	0.28241196324950196	rope	rope	rope
magna_carta_clause_39__feudal_prerogative_reading	institutional	0.06466886393127279	rope	rope	rope
magna_carta_clause_39__feudal_prerogative_reading	analytical	0.3835805907655109	mountain	unknown	unknown
magna_carta_clause_39__liberal_due_process_reading	powerless	0.45649175576267154	mountain	unknown	unknown
magna_carta_clause_39__liberal_due_process_reading	moderate	0.46472669541829853	rope	unknown	unknown
magna_carta_clause_39__liberal_due_process_reading	institutional	-0.017745831474349917	rope	rope	rope
magna_carta_clause_39__liberal_due_process_reading	analytical	0.5753708861482661	mountain	unknown	unknown
magna_carta_clause_39__originalist_limitation_reading	powerless	0.4130163504519409	mountain	scaffold	scaffold
magna_carta_clause_39__originalist_limitation_reading	moderate	0.42046701014036536	rope	scaffold	scaffold
magna_carta_clause_39__originalist_limitation_reading	institutional	-0.01605575228631659	rope	scaffold	scaffold
magna_carta_clause_39__originalist_limitation_reading	analytical	0.5205736588960505	mountain	unknown	unknown
magna_carta_constraint_authority__feudal_obsolescence_reading	powerless	0.6738687823163247	mountain	unknown	unknown
magna_carta_constraint_authority__feudal_obsolescence_reading	moderate	0.6860251218079645	rope	unknown	unknown
magna_carta_constraint_authority__feudal_obsolescence_reading	institutional	-0.026196227414516545	rope	rope	rope
magna_carta_constraint_authority__feudal_obsolescence_reading	analytical	0.8493570224093454	mountain	unknown	unknown
magna_carta_constraint_authority__living_constitutionalism_reading	powerless	0.4130163504519409	mountain	unknown	unknown
magna_carta_constraint_authority__living_constitutionalism_reading	moderate	0.42046701014036536	rope	unknown	unknown
magna_carta_constraint_authority__living_constitutionalism_reading	institutional	-0.01605575228631659	rope	rope	rope
magna_carta_constraint_authority__living_constitutionalism_reading	analytical	0.5205736588960505	mountain	unknown	unknown
magna_carta_constraint_authority__parliamentary_sovereignty_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
magna_carta_constraint_authority__parliamentary_sovereignty_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
magna_carta_constraint_authority__parliamentary_sovereignty_reading	institutional	0.06387156647306734	rope	naturalized	naturalized
magna_carta_constraint_authority__parliamentary_sovereignty_reading	analytical	0.7945597951571295	mountain	tangled_rope	tangled_rope
mandate_legitimacy_scope__bodily_autonomy_primary	powerless	0.42639999999999995	mountain	tangled_rope	tangled_rope
mandate_legitimacy_scope__bodily_autonomy_primary	moderate	0.9073235481976304	rope	snare	snare
mandate_legitimacy_scope__bodily_autonomy_primary	institutional	1.0779190312533156	rope	snare	snare
mandate_legitimacy_scope__bodily_autonomy_primary	analytical	1.1233431586704243	mountain	snare	snare
mandate_legitimacy_scope__proportionality_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
mandate_legitimacy_scope__proportionality_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
mandate_legitimacy_scope__proportionality_reading	institutional	-0.00843053430112561	rope	rope	rope
mandate_legitimacy_scope__proportionality_reading	analytical	0.7945597951571295	mountain	snare	snare
mandate_legitimacy_scope__public_health_primary	powerless	0.6738687823163247	mountain	snare	snare
mandate_legitimacy_scope__public_health_primary	moderate	0.6860251218079645	rope	snare	snare
mandate_legitimacy_scope__public_health_primary	institutional	-0.009011950459823928	rope	rope	rope
mandate_legitimacy_scope__public_health_primary	analytical	0.8493570224093454	mountain	snare	snare
manifesto_revolutionary_method__council_communist_reading	powerless	0.2717212831920664	mountain	scaffold	scaffold
manifesto_revolutionary_method__council_communist_reading	moderate	0.27662303298708246	rope	scaffold	scaffold
manifesto_revolutionary_method__council_communist_reading	institutional	-0.010562994925208284	rope	scaffold	scaffold
manifesto_revolutionary_method__council_communist_reading	analytical	0.34248267032634894	mountain	scaffold	scaffold
manifesto_revolutionary_method__democratic_gradualism_reading	powerless	0.43475405310730625	mountain	unknown	unknown
manifesto_revolutionary_method__democratic_gradualism_reading	moderate	0.442596852779332	rope	unknown	unknown
manifesto_revolutionary_method__democratic_gradualism_reading	institutional	-0.016900791880333256	rope	rope	rope
manifesto_revolutionary_method__democratic_gradualism_reading	analytical	0.5479722725221584	mountain	unknown	unknown
manifesto_revolutionary_method__vanguard_rupture_reading	powerless	0.35359999999999997	mountain	tangled_rope	tangled_rope
manifesto_revolutionary_method__vanguard_rupture_reading	moderate	0.7524146497248644	rope	snare	snare
manifesto_revolutionary_method__vanguard_rupture_reading	institutional	-0.028731346196566535	rope	rope	rope
manifesto_revolutionary_method__vanguard_rupture_reading	analytical	0.9315528632876693	mountain	snare	snare
market_as_natural_default__beneficiary_maintained_reading	powerless	0.025751922088423536	mountain	naturalized	naturalized
market_as_natural_default__beneficiary_maintained_reading	moderate	0.5311162233351983	rope	tangled_rope	tangled_rope
market_as_natural_default__beneficiary_maintained_reading	institutional	-0.03523415674452111	rope	rope	rope
market_as_natural_default__beneficiary_maintained_reading	analytical	0.6575667270265899	mountain	tangled_rope	tangled_rope
market_as_natural_default__hybrid_amnesia_reading	powerless	0.48909830974571955	mountain	tangled_rope	tangled_rope
market_as_natural_default__hybrid_amnesia_reading	moderate	0.4979214593767484	rope	tangled_rope	tangled_rope
market_as_natural_default__hybrid_amnesia_reading	institutional	-0.019013390865374912	rope	rope	rope
market_as_natural_default__hybrid_amnesia_reading	analytical	0.6164688065874281	mountain	tangled_rope	tangled_rope
market_as_natural_default__lapsed_alternative_reading	powerless	0.08914849886099879	mountain	scaffold	scaffold
market_as_natural_default__lapsed_alternative_reading	moderate	0.08068913235700055	rope	scaffold	scaffold
market_as_natural_default__lapsed_alternative_reading	institutional	-0.003380158376066651	rope	scaffold	scaffold
market_as_natural_default__lapsed_alternative_reading	analytical	0.10959445450443167	mountain	scaffold	scaffold
market_naturalization__beneficiary_maintained_reading	powerless	0.40559999999999996	mountain	tangled_rope	tangled_rope
market_naturalization__beneficiary_maintained_reading	moderate	0.8630638629196973	rope	snare	snare
market_naturalization__beneficiary_maintained_reading	institutional	-0.03295654416664985	rope	rope	rope
market_naturalization__beneficiary_maintained_reading	analytical	1.0685459314182089	mountain	snare	snare
market_naturalization__hybrid_reading	powerless	0.6099444274409006	mountain	tangled_rope	tangled_rope
market_naturalization__hybrid_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
market_naturalization__hybrid_reading	institutional	-0.024506148226483216	rope	rope	rope
market_naturalization__hybrid_reading	analytical	0.7945597951571295	mountain	tangled_rope	tangled_rope
market_naturalization__lapsed_alternative_reading	powerless	0.31794022749398265	mountain	unknown	unknown
market_naturalization__lapsed_alternative_reading	moderate	0.2799932070359552	rope	rope	rope
market_naturalization__lapsed_alternative_reading	institutional	-0.03342528436747822	rope	rope	rope
market_naturalization__lapsed_alternative_reading	analytical	0.3864068436272989	mountain	unknown	unknown
marriage_authority__communal_autonomy_reading	powerless	0.6520095603678593	mountain	tangled_rope	tangled_rope
marriage_authority__communal_autonomy_reading	moderate	0.6860251218079645	rope	snare	snare
marriage_authority__communal_autonomy_reading	institutional	-0.026196227414516545	rope	rope	rope
marriage_authority__communal_autonomy_reading	analytical	0.8493570224093454	mountain	snare	snare
marriage_authority__federalist_millet_reading	powerless	0.3120197460134958	mountain	scaffold	scaffold
marriage_authority__federalist_millet_reading	moderate	0.28241196324950196	rope	scaffold	scaffold
marriage_authority__federalist_millet_reading	institutional	-0.01183055431623328	rope	scaffold	scaffold
marriage_authority__federalist_millet_reading	analytical	0.3835805907655109	mountain	scaffold	scaffold
marriage_authority__gender_rights_reading	powerless	0.8477704035592473	mountain	snare	snare
marriage_authority__gender_rights_reading	moderate	0.8630638629196973	rope	snare	snare
marriage_authority__gender_rights_reading	institutional	0.08589624456722851	rope	naturalized	naturalized
marriage_authority__gender_rights_reading	analytical	1.0685459314182089	mountain	snare	snare
marriage_authority__secularist_reading	powerless	0.40559999999999996	mountain	tangled_rope	tangled_rope
marriage_authority__secularist_reading	moderate	0.8630638629196973	rope	snare	snare
marriage_authority__secularist_reading	institutional	-0.03295654416664985	rope	rope	rope
marriage_authority__secularist_reading	analytical	1.0685459314182089	mountain	snare	snare
marriage_authority_kernel__christian_canonical_reading	powerless	0.5217048637287675	mountain	tangled_rope	tangled_rope
marriage_authority_kernel__christian_canonical_reading	moderate	0.5311162233351983	rope	tangled_rope	tangled_rope
marriage_authority_kernel__christian_canonical_reading	institutional	-0.020280950256399904	rope	rope	rope
marriage_authority_kernel__christian_canonical_reading	analytical	0.6575667270265899	mountain	tangled_rope	tangled_rope
marriage_authority_kernel__hindu_codified_reading	powerless	0.4270576167250016	mountain	unknown	unknown
marriage_authority_kernel__hindu_codified_reading	moderate	0.46472669541829853	rope	unknown	unknown
marriage_authority_kernel__hindu_codified_reading	institutional	-0.017745831474349917	rope	rope	rope
marriage_authority_kernel__hindu_codified_reading	analytical	0.5753708861482661	mountain	unknown	unknown
marriage_authority_kernel__muslim_shariat_reading	powerless	-0.007907259758297125	mountain	naturalized	naturalized
marriage_authority_kernel__muslim_shariat_reading	moderate	0.7524146497248644	rope	snare	snare
marriage_authority_kernel__muslim_shariat_reading	institutional	-0.028731346196566535	rope	rope	rope
marriage_authority_kernel__muslim_shariat_reading	analytical	0.9315528632876693	mountain	snare	snare
marriage_authority_kernel__parsi_communal_reading	powerless	0.32600478018392964	mountain	unknown	unknown
marriage_authority_kernel__parsi_communal_reading	moderate	0.34301256090398224	rope	rope	rope
marriage_authority_kernel__parsi_communal_reading	institutional	-0.013098113707258273	rope	rope	rope
marriage_authority_kernel__parsi_communal_reading	analytical	0.4246785112046727	mountain	tangled_rope	tangled_rope
marriage_authority_kernel__secular_civil_reading	powerless	0.34545043308637036	mountain	unknown	unknown
marriage_authority_kernel__secular_civil_reading	moderate	0.31267038788337714	rope	rope	rope
marriage_authority_kernel__secular_civil_reading	institutional	-0.013098113707258273	rope	rope	rope
marriage_authority_kernel__secular_civil_reading	analytical	0.4246785112046727	mountain	unknown	unknown
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	powerless	0.2005841224372473	mountain	scaffold	scaffold
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	moderate	0.18155054780325125	rope	scaffold	scaffold
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	institutional	-0.007605356346149964	rope	scaffold	scaffold
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	analytical	0.24658752263497122	mountain	scaffold	scaffold
marriage_commitment_legitimacy__exogenous_override_reading	powerless	0.8912458088699777	mountain	snare	snare
marriage_commitment_legitimacy__exogenous_override_reading	moderate	0.9073235481976304	rope	snare	snare
marriage_commitment_legitimacy__exogenous_override_reading	institutional	-0.03464662335468317	rope	rope	rope
marriage_commitment_legitimacy__exogenous_override_reading	analytical	1.1233431586704243	mountain	snare	snare
marriage_commitment_legitimacy__hybrid_pragmatic_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
marriage_commitment_legitimacy__hybrid_pragmatic_reading	moderate	0.7151038676789437	rope	snare	snare
marriage_commitment_legitimacy__hybrid_pragmatic_reading	institutional	-0.024506148226483216	rope	rope	rope
marriage_commitment_legitimacy__hybrid_pragmatic_reading	analytical	0.7945597951571295	mountain	snare	snare
marriage_commitment_reversal__endogenous_reinterpretation_reading	powerless	0.6738687823163247	mountain	snare	snare
marriage_commitment_reversal__endogenous_reinterpretation_reading	moderate	0.6860251218079645	rope	snare	snare
marriage_commitment_reversal__endogenous_reinterpretation_reading	institutional	-0.026196227414516545	rope	rope	rope
marriage_commitment_reversal__endogenous_reinterpretation_reading	analytical	0.8493570224093454	mountain	snare	snare
marriage_commitment_reversal__exogenous_override_reading	powerless	0.40559999999999996	mountain	tangled_rope	tangled_rope
marriage_commitment_reversal__exogenous_override_reading	moderate	0.8630638629196973	rope	snare	snare
marriage_commitment_reversal__exogenous_override_reading	institutional	0.6057107772922597	rope	tangled_rope	tangled_rope
marriage_commitment_reversal__exogenous_override_reading	analytical	1.0685459314182089	mountain	snare	snare
marriage_commitment_reversal__practice_doctrine_gap	powerless	0.42639999999999995	mountain	tangled_rope	tangled_rope
marriage_commitment_reversal__practice_doctrine_gap	moderate	0.9073235481976304	rope	snare	snare
marriage_commitment_reversal__practice_doctrine_gap	institutional	-0.011919031253315518	rope	rope	rope
marriage_commitment_reversal__practice_doctrine_gap	analytical	1.1233431586704243	mountain	snare	snare
marriage_sacrament__civic_pastoral_reading	powerless	0.6303933770055941	mountain	tangled_rope	tangled_rope
marriage_sacrament__civic_pastoral_reading	moderate	0.6417654365300313	rope	tangled_rope	tangled_rope
marriage_sacrament__civic_pastoral_reading	institutional	-0.024506148226483216	rope	rope	rope
