id	obs	gateval	type
jurisprudential_method_kernel__hanafi_reading	analytical	0.9000	unknown
jurisprudential_method_kernel__hanbali_reading	powerless	0.0000	naturalized
jurisprudential_method_kernel__hanbali_reading	powerless	0.3500	unknown
jurisprudential_method_kernel__hanbali_reading	powerless	0.4500	tangled_rope
jurisprudential_method_kernel__hanbali_reading	powerless	0.6600	snare
jurisprudential_method_kernel__hanbali_reading	powerless	0.9000	snare
jurisprudential_method_kernel__hanbali_reading	moderate	0.0000	rope
jurisprudential_method_kernel__hanbali_reading	moderate	0.3500	unknown
jurisprudential_method_kernel__hanbali_reading	moderate	0.4500	tangled_rope
jurisprudential_method_kernel__hanbali_reading	moderate	0.6600	snare
jurisprudential_method_kernel__hanbali_reading	moderate	0.9000	snare
jurisprudential_method_kernel__hanbali_reading	institutional	0.0000	rope
jurisprudential_method_kernel__hanbali_reading	institutional	0.3500	unknown
jurisprudential_method_kernel__hanbali_reading	institutional	0.4500	tangled_rope
jurisprudential_method_kernel__hanbali_reading	institutional	0.6600	snare
jurisprudential_method_kernel__hanbali_reading	institutional	0.9000	snare
jurisprudential_method_kernel__hanbali_reading	analytical	0.0000	rope
jurisprudential_method_kernel__hanbali_reading	analytical	0.3500	unknown
jurisprudential_method_kernel__hanbali_reading	analytical	0.4500	tangled_rope
jurisprudential_method_kernel__hanbali_reading	analytical	0.6600	snare
jurisprudential_method_kernel__hanbali_reading	analytical	0.9000	snare
jurisprudential_method_kernel__maliki_reading	powerless	0.0000	unknown
jurisprudential_method_kernel__maliki_reading	powerless	0.3500	unknown
jurisprudential_method_kernel__maliki_reading	powerless	0.4500	tangled_rope
jurisprudential_method_kernel__maliki_reading	powerless	0.6600	tangled_rope
jurisprudential_method_kernel__maliki_reading	powerless	0.9000	tangled_rope
jurisprudential_method_kernel__maliki_reading	moderate	0.0000	rope
jurisprudential_method_kernel__maliki_reading	moderate	0.3500	rope
jurisprudential_method_kernel__maliki_reading	moderate	0.4500	tangled_rope
jurisprudential_method_kernel__maliki_reading	moderate	0.6600	tangled_rope
jurisprudential_method_kernel__maliki_reading	moderate	0.9000	tangled_rope
jurisprudential_method_kernel__maliki_reading	institutional	0.0000	rope
jurisprudential_method_kernel__maliki_reading	institutional	0.3500	rope
jurisprudential_method_kernel__maliki_reading	institutional	0.4500	tangled_rope
jurisprudential_method_kernel__maliki_reading	institutional	0.6600	tangled_rope
jurisprudential_method_kernel__maliki_reading	institutional	0.9000	tangled_rope
jurisprudential_method_kernel__maliki_reading	analytical	0.0000	rope
jurisprudential_method_kernel__maliki_reading	analytical	0.3500	rope
jurisprudential_method_kernel__maliki_reading	analytical	0.4500	tangled_rope
jurisprudential_method_kernel__maliki_reading	analytical	0.6600	tangled_rope
jurisprudential_method_kernel__maliki_reading	analytical	0.9000	tangled_rope
jurisprudential_method_kernel__shafii_reading	powerless	0.0000	unknown
jurisprudential_method_kernel__shafii_reading	powerless	0.3500	unknown
jurisprudential_method_kernel__shafii_reading	powerless	0.4500	tangled_rope
jurisprudential_method_kernel__shafii_reading	powerless	0.6600	tangled_rope
jurisprudential_method_kernel__shafii_reading	powerless	0.9000	tangled_rope
jurisprudential_method_kernel__shafii_reading	moderate	0.0000	rope
jurisprudential_method_kernel__shafii_reading	moderate	0.3500	rope
jurisprudential_method_kernel__shafii_reading	moderate	0.4500	tangled_rope
jurisprudential_method_kernel__shafii_reading	moderate	0.6600	tangled_rope
jurisprudential_method_kernel__shafii_reading	moderate	0.9000	tangled_rope
jurisprudential_method_kernel__shafii_reading	institutional	0.0000	rope
jurisprudential_method_kernel__shafii_reading	institutional	0.3500	rope
jurisprudential_method_kernel__shafii_reading	institutional	0.4500	tangled_rope
jurisprudential_method_kernel__shafii_reading	institutional	0.6600	tangled_rope
jurisprudential_method_kernel__shafii_reading	institutional	0.9000	tangled_rope
jurisprudential_method_kernel__shafii_reading	analytical	0.0000	rope
jurisprudential_method_kernel__shafii_reading	analytical	0.3500	rope
jurisprudential_method_kernel__shafii_reading	analytical	0.4500	tangled_rope
jurisprudential_method_kernel__shafii_reading	analytical	0.6600	tangled_rope
jurisprudential_method_kernel__shafii_reading	analytical	0.9000	tangled_rope
kami_buddha_ontology__domain_partition_reading	powerless	0.0000	unknown
kami_buddha_ontology__domain_partition_reading	powerless	0.3500	unknown
kami_buddha_ontology__domain_partition_reading	powerless	0.4500	tangled_rope
kami_buddha_ontology__domain_partition_reading	powerless	0.6600	tangled_rope
kami_buddha_ontology__domain_partition_reading	powerless	0.9000	tangled_rope
kami_buddha_ontology__domain_partition_reading	moderate	0.0000	rope
kami_buddha_ontology__domain_partition_reading	moderate	0.3500	rope
kami_buddha_ontology__domain_partition_reading	moderate	0.4500	tangled_rope
kami_buddha_ontology__domain_partition_reading	moderate	0.6600	tangled_rope
kami_buddha_ontology__domain_partition_reading	moderate	0.9000	tangled_rope
kami_buddha_ontology__domain_partition_reading	institutional	0.0000	rope
kami_buddha_ontology__domain_partition_reading	institutional	0.3500	rope
kami_buddha_ontology__domain_partition_reading	institutional	0.4500	tangled_rope
kami_buddha_ontology__domain_partition_reading	institutional	0.6600	tangled_rope
kami_buddha_ontology__domain_partition_reading	institutional	0.9000	tangled_rope
kami_buddha_ontology__domain_partition_reading	analytical	0.0000	rope
kami_buddha_ontology__domain_partition_reading	analytical	0.3500	rope
kami_buddha_ontology__domain_partition_reading	analytical	0.4500	tangled_rope
kami_buddha_ontology__domain_partition_reading	analytical	0.6600	tangled_rope
kami_buddha_ontology__domain_partition_reading	analytical	0.9000	tangled_rope
kami_buddha_ontology__pragmatic_accommodation_reading	powerless	0.0000	piton
kami_buddha_ontology__pragmatic_accommodation_reading	powerless	0.3500	piton
kami_buddha_ontology__pragmatic_accommodation_reading	powerless	0.4500	tangled_rope
kami_buddha_ontology__pragmatic_accommodation_reading	powerless	0.6600	snare
kami_buddha_ontology__pragmatic_accommodation_reading	powerless	0.9000	snare
kami_buddha_ontology__pragmatic_accommodation_reading	moderate	0.0000	rope
kami_buddha_ontology__pragmatic_accommodation_reading	moderate	0.3500	piton
kami_buddha_ontology__pragmatic_accommodation_reading	moderate	0.4500	tangled_rope
kami_buddha_ontology__pragmatic_accommodation_reading	moderate	0.6600	snare
kami_buddha_ontology__pragmatic_accommodation_reading	moderate	0.9000	snare
kami_buddha_ontology__pragmatic_accommodation_reading	institutional	0.0000	rope
kami_buddha_ontology__pragmatic_accommodation_reading	institutional	0.3500	piton
kami_buddha_ontology__pragmatic_accommodation_reading	institutional	0.4500	tangled_rope
kami_buddha_ontology__pragmatic_accommodation_reading	institutional	0.6600	snare
kami_buddha_ontology__pragmatic_accommodation_reading	institutional	0.9000	snare
kami_buddha_ontology__pragmatic_accommodation_reading	analytical	0.0000	rope
kami_buddha_ontology__pragmatic_accommodation_reading	analytical	0.3500	piton
kami_buddha_ontology__pragmatic_accommodation_reading	analytical	0.4500	tangled_rope
kami_buddha_ontology__pragmatic_accommodation_reading	analytical	0.6600	snare
kami_buddha_ontology__pragmatic_accommodation_reading	analytical	0.9000	snare
kami_buddha_ontology__unified_manifestation_reading	powerless	0.0000	naturalized
kami_buddha_ontology__unified_manifestation_reading	powerless	0.3500	unknown
kami_buddha_ontology__unified_manifestation_reading	powerless	0.4500	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	powerless	0.6600	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	powerless	0.9000	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	moderate	0.0000	rope
kami_buddha_ontology__unified_manifestation_reading	moderate	0.3500	unknown
kami_buddha_ontology__unified_manifestation_reading	moderate	0.4500	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	moderate	0.6600	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	moderate	0.9000	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	institutional	0.0000	rope
kami_buddha_ontology__unified_manifestation_reading	institutional	0.3500	unknown
kami_buddha_ontology__unified_manifestation_reading	institutional	0.4500	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	institutional	0.6600	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	institutional	0.9000	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	analytical	0.0000	rope
kami_buddha_ontology__unified_manifestation_reading	analytical	0.3500	unknown
kami_buddha_ontology__unified_manifestation_reading	analytical	0.4500	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	analytical	0.6600	tangled_rope
kami_buddha_ontology__unified_manifestation_reading	analytical	0.9000	tangled_rope
kjv_text_1611__exclusive_inspiration_reading	powerless	0.0000	naturalized
kjv_text_1611__exclusive_inspiration_reading	powerless	0.3500	unknown
kjv_text_1611__exclusive_inspiration_reading	powerless	0.4500	tangled_rope
kjv_text_1611__exclusive_inspiration_reading	powerless	0.6600	snare
kjv_text_1611__exclusive_inspiration_reading	powerless	0.9000	snare
kjv_text_1611__exclusive_inspiration_reading	moderate	0.0000	rope
kjv_text_1611__exclusive_inspiration_reading	moderate	0.3500	unknown
kjv_text_1611__exclusive_inspiration_reading	moderate	0.4500	tangled_rope
kjv_text_1611__exclusive_inspiration_reading	moderate	0.6600	snare
kjv_text_1611__exclusive_inspiration_reading	moderate	0.9000	snare
kjv_text_1611__exclusive_inspiration_reading	institutional	0.0000	rope
kjv_text_1611__exclusive_inspiration_reading	institutional	0.3500	unknown
kjv_text_1611__exclusive_inspiration_reading	institutional	0.4500	tangled_rope
kjv_text_1611__exclusive_inspiration_reading	institutional	0.6600	snare
kjv_text_1611__exclusive_inspiration_reading	institutional	0.9000	snare
kjv_text_1611__exclusive_inspiration_reading	analytical	0.0000	rope
kjv_text_1611__exclusive_inspiration_reading	analytical	0.3500	unknown
kjv_text_1611__exclusive_inspiration_reading	analytical	0.4500	tangled_rope
kjv_text_1611__exclusive_inspiration_reading	analytical	0.6600	snare
kjv_text_1611__exclusive_inspiration_reading	analytical	0.9000	snare
kjv_text_1611__functional_equivalence_reading	powerless	0.0000	unknown
kjv_text_1611__functional_equivalence_reading	powerless	0.3500	unknown
kjv_text_1611__functional_equivalence_reading	powerless	0.4500	tangled_rope
kjv_text_1611__functional_equivalence_reading	powerless	0.6600	tangled_rope
kjv_text_1611__functional_equivalence_reading	powerless	0.9000	tangled_rope
kjv_text_1611__functional_equivalence_reading	moderate	0.0000	rope
kjv_text_1611__functional_equivalence_reading	moderate	0.3500	rope
kjv_text_1611__functional_equivalence_reading	moderate	0.4500	tangled_rope
kjv_text_1611__functional_equivalence_reading	moderate	0.6600	tangled_rope
kjv_text_1611__functional_equivalence_reading	moderate	0.9000	tangled_rope
kjv_text_1611__functional_equivalence_reading	institutional	0.0000	rope
kjv_text_1611__functional_equivalence_reading	institutional	0.3500	rope
kjv_text_1611__functional_equivalence_reading	institutional	0.4500	tangled_rope
kjv_text_1611__functional_equivalence_reading	institutional	0.6600	tangled_rope
kjv_text_1611__functional_equivalence_reading	institutional	0.9000	tangled_rope
kjv_text_1611__functional_equivalence_reading	analytical	0.0000	rope
kjv_text_1611__functional_equivalence_reading	analytical	0.3500	rope
kjv_text_1611__functional_equivalence_reading	analytical	0.4500	tangled_rope
kjv_text_1611__functional_equivalence_reading	analytical	0.6600	tangled_rope
kjv_text_1611__functional_equivalence_reading	analytical	0.9000	tangled_rope
kjv_text_1611__revisable_translation_reading	powerless	0.0000	unknown
kjv_text_1611__revisable_translation_reading	powerless	0.3500	unknown
kjv_text_1611__revisable_translation_reading	powerless	0.4500	unknown
kjv_text_1611__revisable_translation_reading	powerless	0.6600	unknown
kjv_text_1611__revisable_translation_reading	powerless	0.9000	unknown
kjv_text_1611__revisable_translation_reading	moderate	0.0000	rope
kjv_text_1611__revisable_translation_reading	moderate	0.3500	rope
kjv_text_1611__revisable_translation_reading	moderate	0.4500	unknown
kjv_text_1611__revisable_translation_reading	moderate	0.6600	unknown
kjv_text_1611__revisable_translation_reading	moderate	0.9000	unknown
kjv_text_1611__revisable_translation_reading	institutional	0.0000	rope
kjv_text_1611__revisable_translation_reading	institutional	0.3500	rope
kjv_text_1611__revisable_translation_reading	institutional	0.4500	unknown
kjv_text_1611__revisable_translation_reading	institutional	0.6600	unknown
kjv_text_1611__revisable_translation_reading	institutional	0.9000	unknown
kjv_text_1611__revisable_translation_reading	analytical	0.0000	rope
kjv_text_1611__revisable_translation_reading	analytical	0.3500	rope
kjv_text_1611__revisable_translation_reading	analytical	0.4500	unknown
kjv_text_1611__revisable_translation_reading	analytical	0.6600	unknown
kjv_text_1611__revisable_translation_reading	analytical	0.9000	unknown
knowledge_commons_collapse	powerless	0.0000	naturalized
knowledge_commons_collapse	powerless	0.3500	unknown
knowledge_commons_collapse	powerless	0.4500	tangled_rope
knowledge_commons_collapse	powerless	0.6600	snare
knowledge_commons_collapse	powerless	0.9000	snare
knowledge_commons_collapse	moderate	0.0000	rope
knowledge_commons_collapse	moderate	0.3500	unknown
knowledge_commons_collapse	moderate	0.4500	tangled_rope
knowledge_commons_collapse	moderate	0.6600	snare
knowledge_commons_collapse	moderate	0.9000	snare
knowledge_commons_collapse	institutional	0.0000	rope
knowledge_commons_collapse	institutional	0.3500	unknown
knowledge_commons_collapse	institutional	0.4500	tangled_rope
knowledge_commons_collapse	institutional	0.6600	snare
knowledge_commons_collapse	institutional	0.9000	snare
knowledge_commons_collapse	analytical	0.0000	rope
knowledge_commons_collapse	analytical	0.3500	unknown
knowledge_commons_collapse	analytical	0.4500	tangled_rope
knowledge_commons_collapse	analytical	0.6600	snare
knowledge_commons_collapse	analytical	0.9000	snare
kodashim_commandment_status__messianic_deferral	powerless	0.0000	unknown
kodashim_commandment_status__messianic_deferral	powerless	0.3500	unknown
kodashim_commandment_status__messianic_deferral	powerless	0.4500	tangled_rope
kodashim_commandment_status__messianic_deferral	powerless	0.6600	tangled_rope
kodashim_commandment_status__messianic_deferral	powerless	0.9000	tangled_rope
kodashim_commandment_status__messianic_deferral	moderate	0.0000	rope
kodashim_commandment_status__messianic_deferral	moderate	0.3500	rope
kodashim_commandment_status__messianic_deferral	moderate	0.4500	tangled_rope
kodashim_commandment_status__messianic_deferral	moderate	0.6600	tangled_rope
kodashim_commandment_status__messianic_deferral	moderate	0.9000	tangled_rope
kodashim_commandment_status__messianic_deferral	institutional	0.0000	rope
kodashim_commandment_status__messianic_deferral	institutional	0.3500	rope
kodashim_commandment_status__messianic_deferral	institutional	0.4500	tangled_rope
kodashim_commandment_status__messianic_deferral	institutional	0.6600	tangled_rope
kodashim_commandment_status__messianic_deferral	institutional	0.9000	tangled_rope
kodashim_commandment_status__messianic_deferral	analytical	0.0000	rope
kodashim_commandment_status__messianic_deferral	analytical	0.3500	rope
kodashim_commandment_status__messianic_deferral	analytical	0.4500	tangled_rope
kodashim_commandment_status__messianic_deferral	analytical	0.6600	tangled_rope
kodashim_commandment_status__messianic_deferral	analytical	0.9000	tangled_rope
kodashim_commandment_status__performance_only	powerless	0.0000	naturalized
kodashim_commandment_status__performance_only	powerless	0.3500	unknown
kodashim_commandment_status__performance_only	powerless	0.4500	tangled_rope
kodashim_commandment_status__performance_only	powerless	0.6600	snare
kodashim_commandment_status__performance_only	powerless	0.9000	snare
kodashim_commandment_status__performance_only	moderate	0.0000	rope
kodashim_commandment_status__performance_only	moderate	0.3500	unknown
kodashim_commandment_status__performance_only	moderate	0.4500	tangled_rope
kodashim_commandment_status__performance_only	moderate	0.6600	snare
kodashim_commandment_status__performance_only	moderate	0.9000	snare
kodashim_commandment_status__performance_only	institutional	0.0000	rope
kodashim_commandment_status__performance_only	institutional	0.3500	unknown
kodashim_commandment_status__performance_only	institutional	0.4500	tangled_rope
kodashim_commandment_status__performance_only	institutional	0.6600	snare
kodashim_commandment_status__performance_only	institutional	0.9000	snare
kodashim_commandment_status__performance_only	analytical	0.0000	rope
kodashim_commandment_status__performance_only	analytical	0.3500	unknown
kodashim_commandment_status__performance_only	analytical	0.4500	tangled_rope
kodashim_commandment_status__performance_only	analytical	0.6600	snare
kodashim_commandment_status__performance_only	analytical	0.9000	snare
kodashim_commandment_status__study_as_performance	powerless	0.0000	scaffold
kodashim_commandment_status__study_as_performance	powerless	0.3500	scaffold
kodashim_commandment_status__study_as_performance	powerless	0.4500	scaffold
kodashim_commandment_status__study_as_performance	powerless	0.6600	unknown
kodashim_commandment_status__study_as_performance	powerless	0.9000	unknown
kodashim_commandment_status__study_as_performance	moderate	0.0000	scaffold
kodashim_commandment_status__study_as_performance	moderate	0.3500	scaffold
kodashim_commandment_status__study_as_performance	moderate	0.4500	scaffold
kodashim_commandment_status__study_as_performance	moderate	0.6600	unknown
kodashim_commandment_status__study_as_performance	moderate	0.9000	unknown
kodashim_commandment_status__study_as_performance	institutional	0.0000	scaffold
kodashim_commandment_status__study_as_performance	institutional	0.3500	scaffold
kodashim_commandment_status__study_as_performance	institutional	0.4500	scaffold
kodashim_commandment_status__study_as_performance	institutional	0.6600	unknown
kodashim_commandment_status__study_as_performance	institutional	0.9000	unknown
kodashim_commandment_status__study_as_performance	analytical	0.0000	scaffold
kodashim_commandment_status__study_as_performance	analytical	0.3500	scaffold
kodashim_commandment_status__study_as_performance	analytical	0.4500	scaffold
kodashim_commandment_status__study_as_performance	analytical	0.6600	unknown
kodashim_commandment_status__study_as_performance	analytical	0.9000	unknown
kodashim_corpus__performance_only	powerless	0.0000	piton
kodashim_corpus__performance_only	powerless	0.3500	piton
kodashim_corpus__performance_only	powerless	0.4500	tangled_rope
kodashim_corpus__performance_only	powerless	0.6600	snare
kodashim_corpus__performance_only	powerless	0.9000	snare
kodashim_corpus__performance_only	moderate	0.0000	rope
kodashim_corpus__performance_only	moderate	0.3500	piton
kodashim_corpus__performance_only	moderate	0.4500	tangled_rope
kodashim_corpus__performance_only	moderate	0.6600	snare
kodashim_corpus__performance_only	moderate	0.9000	snare
kodashim_corpus__performance_only	institutional	0.0000	rope
kodashim_corpus__performance_only	institutional	0.3500	piton
kodashim_corpus__performance_only	institutional	0.4500	tangled_rope
kodashim_corpus__performance_only	institutional	0.6600	snare
kodashim_corpus__performance_only	institutional	0.9000	snare
kodashim_corpus__performance_only	analytical	0.0000	rope
kodashim_corpus__performance_only	analytical	0.3500	piton
kodashim_corpus__performance_only	analytical	0.4500	tangled_rope
kodashim_corpus__performance_only	analytical	0.6600	snare
kodashim_corpus__performance_only	analytical	0.9000	snare
kodashim_corpus__study_as_exercise	powerless	0.0000	scaffold
kodashim_corpus__study_as_exercise	powerless	0.3500	scaffold
kodashim_corpus__study_as_exercise	powerless	0.4500	scaffold
kodashim_corpus__study_as_exercise	powerless	0.6600	unknown
kodashim_corpus__study_as_exercise	powerless	0.9000	unknown
kodashim_corpus__study_as_exercise	moderate	0.0000	scaffold
kodashim_corpus__study_as_exercise	moderate	0.3500	scaffold
kodashim_corpus__study_as_exercise	moderate	0.4500	scaffold
kodashim_corpus__study_as_exercise	moderate	0.6600	unknown
kodashim_corpus__study_as_exercise	moderate	0.9000	unknown
kodashim_corpus__study_as_exercise	institutional	0.0000	scaffold
kodashim_corpus__study_as_exercise	institutional	0.3500	scaffold
kodashim_corpus__study_as_exercise	institutional	0.4500	scaffold
kodashim_corpus__study_as_exercise	institutional	0.6600	unknown
kodashim_corpus__study_as_exercise	institutional	0.9000	unknown
kodashim_corpus__study_as_exercise	analytical	0.0000	scaffold
kodashim_corpus__study_as_exercise	analytical	0.3500	scaffold
kodashim_corpus__study_as_exercise	analytical	0.4500	scaffold
kodashim_corpus__study_as_exercise	analytical	0.6600	unknown
kodashim_corpus__study_as_exercise	analytical	0.9000	unknown
kodashim_corpus__substitution_archive	powerless	0.0000	unknown
kodashim_corpus__substitution_archive	powerless	0.3500	unknown
kodashim_corpus__substitution_archive	powerless	0.4500	tangled_rope
kodashim_corpus__substitution_archive	powerless	0.6600	tangled_rope
kodashim_corpus__substitution_archive	powerless	0.9000	tangled_rope
kodashim_corpus__substitution_archive	moderate	0.0000	rope
kodashim_corpus__substitution_archive	moderate	0.3500	rope
kodashim_corpus__substitution_archive	moderate	0.4500	tangled_rope
kodashim_corpus__substitution_archive	moderate	0.6600	tangled_rope
kodashim_corpus__substitution_archive	moderate	0.9000	tangled_rope
kodashim_corpus__substitution_archive	institutional	0.0000	rope
kodashim_corpus__substitution_archive	institutional	0.3500	rope
kodashim_corpus__substitution_archive	institutional	0.4500	tangled_rope
kodashim_corpus__substitution_archive	institutional	0.6600	tangled_rope
kodashim_corpus__substitution_archive	institutional	0.9000	tangled_rope
kodashim_corpus__substitution_archive	analytical	0.0000	rope
kodashim_corpus__substitution_archive	analytical	0.3500	rope
kodashim_corpus__substitution_archive	analytical	0.4500	tangled_rope
kodashim_corpus__substitution_archive	analytical	0.6600	tangled_rope
kodashim_corpus__substitution_archive	analytical	0.9000	tangled_rope
kodashim_obligation__memorial_archival	powerless	0.0000	unknown
kodashim_obligation__memorial_archival	powerless	0.3500	unknown
kodashim_obligation__memorial_archival	powerless	0.4500	unknown
kodashim_obligation__memorial_archival	powerless	0.6600	unknown
kodashim_obligation__memorial_archival	powerless	0.9000	unknown
kodashim_obligation__memorial_archival	moderate	0.0000	rope
kodashim_obligation__memorial_archival	moderate	0.3500	rope
kodashim_obligation__memorial_archival	moderate	0.4500	unknown
kodashim_obligation__memorial_archival	moderate	0.6600	unknown
kodashim_obligation__memorial_archival	moderate	0.9000	unknown
kodashim_obligation__memorial_archival	institutional	0.0000	rope
kodashim_obligation__memorial_archival	institutional	0.3500	rope
kodashim_obligation__memorial_archival	institutional	0.4500	unknown
kodashim_obligation__memorial_archival	institutional	0.6600	unknown
kodashim_obligation__memorial_archival	institutional	0.9000	unknown
kodashim_obligation__memorial_archival	analytical	0.0000	rope
kodashim_obligation__memorial_archival	analytical	0.3500	rope
kodashim_obligation__memorial_archival	analytical	0.4500	unknown
kodashim_obligation__memorial_archival	analytical	0.6600	unknown
kodashim_obligation__memorial_archival	analytical	0.9000	unknown
kodashim_obligation__performance_prerequisite	powerless	0.0000	unknown
kodashim_obligation__performance_prerequisite	powerless	0.3500	unknown
kodashim_obligation__performance_prerequisite	powerless	0.4500	tangled_rope
kodashim_obligation__performance_prerequisite	powerless	0.6600	tangled_rope
kodashim_obligation__performance_prerequisite	powerless	0.9000	tangled_rope
kodashim_obligation__performance_prerequisite	moderate	0.0000	rope
kodashim_obligation__performance_prerequisite	moderate	0.3500	rope
kodashim_obligation__performance_prerequisite	moderate	0.4500	tangled_rope
kodashim_obligation__performance_prerequisite	moderate	0.6600	tangled_rope
kodashim_obligation__performance_prerequisite	moderate	0.9000	tangled_rope
kodashim_obligation__performance_prerequisite	institutional	0.0000	rope
kodashim_obligation__performance_prerequisite	institutional	0.3500	rope
kodashim_obligation__performance_prerequisite	institutional	0.4500	tangled_rope
kodashim_obligation__performance_prerequisite	institutional	0.6600	tangled_rope
kodashim_obligation__performance_prerequisite	institutional	0.9000	tangled_rope
kodashim_obligation__performance_prerequisite	analytical	0.0000	rope
kodashim_obligation__performance_prerequisite	analytical	0.3500	rope
kodashim_obligation__performance_prerequisite	analytical	0.4500	tangled_rope
kodashim_obligation__performance_prerequisite	analytical	0.6600	tangled_rope
kodashim_obligation__performance_prerequisite	analytical	0.9000	tangled_rope
kodashim_obligation__study_as_occupation	powerless	0.0000	unknown
kodashim_obligation__study_as_occupation	powerless	0.3500	unknown
kodashim_obligation__study_as_occupation	powerless	0.4500	tangled_rope
kodashim_obligation__study_as_occupation	powerless	0.6600	tangled_rope
kodashim_obligation__study_as_occupation	powerless	0.9000	tangled_rope
kodashim_obligation__study_as_occupation	moderate	0.0000	rope
kodashim_obligation__study_as_occupation	moderate	0.3500	rope
kodashim_obligation__study_as_occupation	moderate	0.4500	tangled_rope
kodashim_obligation__study_as_occupation	moderate	0.6600	tangled_rope
kodashim_obligation__study_as_occupation	moderate	0.9000	tangled_rope
kodashim_obligation__study_as_occupation	institutional	0.0000	rope
kodashim_obligation__study_as_occupation	institutional	0.3500	rope
kodashim_obligation__study_as_occupation	institutional	0.4500	tangled_rope
kodashim_obligation__study_as_occupation	institutional	0.6600	tangled_rope
kodashim_obligation__study_as_occupation	institutional	0.9000	tangled_rope
kodashim_obligation__study_as_occupation	analytical	0.0000	rope
kodashim_obligation__study_as_occupation	analytical	0.3500	rope
kodashim_obligation__study_as_occupation	analytical	0.4500	tangled_rope
kodashim_obligation__study_as_occupation	analytical	0.6600	tangled_rope
kodashim_obligation__study_as_occupation	analytical	0.9000	tangled_rope
lagrange_multipliers	powerless	0.0000	mountain
lagrange_multipliers	powerless	0.3500	mountain
lagrange_multipliers	powerless	0.4500	mountain
lagrange_multipliers	powerless	0.6600	mountain
lagrange_multipliers	powerless	0.9000	mountain
lagrange_multipliers	moderate	0.0000	rope
lagrange_multipliers	moderate	0.3500	rope
lagrange_multipliers	moderate	0.4500	unknown
lagrange_multipliers	moderate	0.6600	unknown
lagrange_multipliers	moderate	0.9000	unknown
lagrange_multipliers	institutional	0.0000	rope
lagrange_multipliers	institutional	0.3500	rope
lagrange_multipliers	institutional	0.4500	unknown
lagrange_multipliers	institutional	0.6600	unknown
lagrange_multipliers	institutional	0.9000	unknown
lagrange_multipliers	analytical	0.0000	mountain
lagrange_multipliers	analytical	0.3500	mountain
lagrange_multipliers	analytical	0.4500	mountain
lagrange_multipliers	analytical	0.6600	mountain
lagrange_multipliers	analytical	0.9000	mountain
large_language_model_training_data_acquisition	powerless	0.0000	naturalized
large_language_model_training_data_acquisition	powerless	0.3500	unknown
large_language_model_training_data_acquisition	powerless	0.4500	tangled_rope
large_language_model_training_data_acquisition	powerless	0.6600	snare
large_language_model_training_data_acquisition	powerless	0.9000	snare
large_language_model_training_data_acquisition	moderate	0.0000	rope
large_language_model_training_data_acquisition	moderate	0.3500	unknown
large_language_model_training_data_acquisition	moderate	0.4500	tangled_rope
large_language_model_training_data_acquisition	moderate	0.6600	snare
large_language_model_training_data_acquisition	moderate	0.9000	snare
large_language_model_training_data_acquisition	institutional	0.0000	rope
large_language_model_training_data_acquisition	institutional	0.3500	unknown
large_language_model_training_data_acquisition	institutional	0.4500	tangled_rope
large_language_model_training_data_acquisition	institutional	0.6600	snare
large_language_model_training_data_acquisition	institutional	0.9000	snare
large_language_model_training_data_acquisition	analytical	0.0000	rope
large_language_model_training_data_acquisition	analytical	0.3500	unknown
large_language_model_training_data_acquisition	analytical	0.4500	tangled_rope
large_language_model_training_data_acquisition	analytical	0.6600	snare
large_language_model_training_data_acquisition	analytical	0.9000	snare
latin_correctness__continuity_reading	powerless	0.0000	scaffold
latin_correctness__continuity_reading	powerless	0.3500	scaffold
latin_correctness__continuity_reading	powerless	0.4500	scaffold
latin_correctness__continuity_reading	powerless	0.6600	unknown
latin_correctness__continuity_reading	powerless	0.9000	unknown
latin_correctness__continuity_reading	moderate	0.0000	scaffold
latin_correctness__continuity_reading	moderate	0.3500	scaffold
latin_correctness__continuity_reading	moderate	0.4500	scaffold
latin_correctness__continuity_reading	moderate	0.6600	unknown
latin_correctness__continuity_reading	moderate	0.9000	unknown
latin_correctness__continuity_reading	institutional	0.0000	scaffold
latin_correctness__continuity_reading	institutional	0.3500	scaffold
latin_correctness__continuity_reading	institutional	0.4500	scaffold
latin_correctness__continuity_reading	institutional	0.6600	unknown
latin_correctness__continuity_reading	institutional	0.9000	unknown
latin_correctness__continuity_reading	analytical	0.0000	scaffold
latin_correctness__continuity_reading	analytical	0.3500	scaffold
latin_correctness__continuity_reading	analytical	0.4500	scaffold
latin_correctness__continuity_reading	analytical	0.6600	unknown
latin_correctness__continuity_reading	analytical	0.9000	unknown
latin_correctness__hybrid_reading	powerless	0.0000	unknown
latin_correctness__hybrid_reading	powerless	0.3500	unknown
latin_correctness__hybrid_reading	powerless	0.4500	tangled_rope
latin_correctness__hybrid_reading	powerless	0.6600	tangled_rope
