id	obs	gateval	type
lausanne_minority_protections__guarantor_reading	analytical	0.6600	unknown
lausanne_minority_protections__guarantor_reading	analytical	0.9000	unknown
learning_difficulty_substrate_flat_control	powerless	0.0000	naturalized
learning_difficulty_substrate_flat_control	powerless	0.3500	unknown
learning_difficulty_substrate_flat_control	powerless	0.4500	tangled_rope
learning_difficulty_substrate_flat_control	powerless	0.6600	snare
learning_difficulty_substrate_flat_control	powerless	0.9000	snare
learning_difficulty_substrate_flat_control	moderate	0.0000	rope
learning_difficulty_substrate_flat_control	moderate	0.3500	unknown
learning_difficulty_substrate_flat_control	moderate	0.4500	tangled_rope
learning_difficulty_substrate_flat_control	moderate	0.6600	snare
learning_difficulty_substrate_flat_control	moderate	0.9000	snare
learning_difficulty_substrate_flat_control	institutional	0.0000	rope
learning_difficulty_substrate_flat_control	institutional	0.3500	unknown
learning_difficulty_substrate_flat_control	institutional	0.4500	tangled_rope
learning_difficulty_substrate_flat_control	institutional	0.6600	snare
learning_difficulty_substrate_flat_control	institutional	0.9000	snare
learning_difficulty_substrate_flat_control	analytical	0.0000	rope
learning_difficulty_substrate_flat_control	analytical	0.3500	unknown
learning_difficulty_substrate_flat_control	analytical	0.4500	tangled_rope
learning_difficulty_substrate_flat_control	analytical	0.6600	snare
learning_difficulty_substrate_flat_control	analytical	0.9000	snare
livelihood_security_reading	powerless	0.0000	unknown
livelihood_security_reading	powerless	0.3500	unknown
livelihood_security_reading	powerless	0.4500	unknown
livelihood_security_reading	powerless	0.6600	unknown
livelihood_security_reading	powerless	0.9000	unknown
livelihood_security_reading	moderate	0.0000	rope
livelihood_security_reading	moderate	0.3500	rope
livelihood_security_reading	moderate	0.4500	unknown
livelihood_security_reading	moderate	0.6600	unknown
livelihood_security_reading	moderate	0.9000	unknown
livelihood_security_reading	institutional	0.0000	rope
livelihood_security_reading	institutional	0.3500	rope
livelihood_security_reading	institutional	0.4500	unknown
livelihood_security_reading	institutional	0.6600	unknown
livelihood_security_reading	institutional	0.9000	unknown
livelihood_security_reading	analytical	0.0000	rope
livelihood_security_reading	analytical	0.3500	rope
livelihood_security_reading	analytical	0.4500	unknown
livelihood_security_reading	analytical	0.6600	unknown
livelihood_security_reading	analytical	0.9000	unknown
llm_synthesis_capacity	powerless	0.0000	scaffold
llm_synthesis_capacity	powerless	0.3500	scaffold
llm_synthesis_capacity	powerless	0.4500	scaffold
llm_synthesis_capacity	powerless	0.6600	unknown
llm_synthesis_capacity	powerless	0.9000	unknown
llm_synthesis_capacity	moderate	0.0000	scaffold
llm_synthesis_capacity	moderate	0.3500	scaffold
llm_synthesis_capacity	moderate	0.4500	scaffold
llm_synthesis_capacity	moderate	0.6600	unknown
llm_synthesis_capacity	moderate	0.9000	unknown
llm_synthesis_capacity	institutional	0.0000	scaffold
llm_synthesis_capacity	institutional	0.3500	scaffold
llm_synthesis_capacity	institutional	0.4500	scaffold
llm_synthesis_capacity	institutional	0.6600	unknown
llm_synthesis_capacity	institutional	0.9000	unknown
llm_synthesis_capacity	analytical	0.0000	scaffold
llm_synthesis_capacity	analytical	0.3500	scaffold
llm_synthesis_capacity	analytical	0.4500	scaffold
llm_synthesis_capacity	analytical	0.6600	unknown
llm_synthesis_capacity	analytical	0.9000	unknown
longevity_mismatch	powerless	0.0000	scaffold
longevity_mismatch	powerless	0.3500	scaffold
longevity_mismatch	powerless	0.4500	scaffold
longevity_mismatch	powerless	0.6600	unknown
longevity_mismatch	powerless	0.9000	unknown
longevity_mismatch	moderate	0.0000	scaffold
longevity_mismatch	moderate	0.3500	scaffold
longevity_mismatch	moderate	0.4500	scaffold
longevity_mismatch	moderate	0.6600	unknown
longevity_mismatch	moderate	0.9000	unknown
longevity_mismatch	institutional	0.0000	scaffold
longevity_mismatch	institutional	0.3500	scaffold
longevity_mismatch	institutional	0.4500	scaffold
longevity_mismatch	institutional	0.6600	unknown
longevity_mismatch	institutional	0.9000	unknown
longevity_mismatch	analytical	0.0000	scaffold
longevity_mismatch	analytical	0.3500	scaffold
longevity_mismatch	analytical	0.4500	scaffold
longevity_mismatch	analytical	0.6600	unknown
longevity_mismatch	analytical	0.9000	unknown
lycurgan_laws__demographic_trap_reading	powerless	0.0000	naturalized
lycurgan_laws__demographic_trap_reading	powerless	0.3500	unknown
lycurgan_laws__demographic_trap_reading	powerless	0.4500	tangled_rope
lycurgan_laws__demographic_trap_reading	powerless	0.6600	snare
lycurgan_laws__demographic_trap_reading	powerless	0.9000	snare
lycurgan_laws__demographic_trap_reading	moderate	0.0000	rope
lycurgan_laws__demographic_trap_reading	moderate	0.3500	unknown
lycurgan_laws__demographic_trap_reading	moderate	0.4500	tangled_rope
lycurgan_laws__demographic_trap_reading	moderate	0.6600	snare
lycurgan_laws__demographic_trap_reading	moderate	0.9000	snare
lycurgan_laws__demographic_trap_reading	institutional	0.0000	rope
lycurgan_laws__demographic_trap_reading	institutional	0.3500	unknown
lycurgan_laws__demographic_trap_reading	institutional	0.4500	tangled_rope
lycurgan_laws__demographic_trap_reading	institutional	0.6600	snare
lycurgan_laws__demographic_trap_reading	institutional	0.9000	snare
lycurgan_laws__demographic_trap_reading	analytical	0.0000	rope
lycurgan_laws__demographic_trap_reading	analytical	0.3500	unknown
lycurgan_laws__demographic_trap_reading	analytical	0.4500	tangled_rope
lycurgan_laws__demographic_trap_reading	analytical	0.6600	snare
lycurgan_laws__demographic_trap_reading	analytical	0.9000	snare
maat_order_principle__reciprocity_reading	powerless	0.0000	unknown
maat_order_principle__reciprocity_reading	powerless	0.3500	unknown
maat_order_principle__reciprocity_reading	powerless	0.4500	unknown
maat_order_principle__reciprocity_reading	powerless	0.6600	unknown
maat_order_principle__reciprocity_reading	powerless	0.9000	unknown
maat_order_principle__reciprocity_reading	moderate	0.0000	rope
maat_order_principle__reciprocity_reading	moderate	0.3500	rope
maat_order_principle__reciprocity_reading	moderate	0.4500	unknown
maat_order_principle__reciprocity_reading	moderate	0.6600	unknown
maat_order_principle__reciprocity_reading	moderate	0.9000	unknown
maat_order_principle__reciprocity_reading	institutional	0.0000	rope
maat_order_principle__reciprocity_reading	institutional	0.3500	rope
maat_order_principle__reciprocity_reading	institutional	0.4500	unknown
maat_order_principle__reciprocity_reading	institutional	0.6600	unknown
maat_order_principle__reciprocity_reading	institutional	0.9000	unknown
maat_order_principle__reciprocity_reading	analytical	0.0000	rope
maat_order_principle__reciprocity_reading	analytical	0.3500	rope
maat_order_principle__reciprocity_reading	analytical	0.4500	unknown
maat_order_principle__reciprocity_reading	analytical	0.6600	unknown
maat_order_principle__reciprocity_reading	analytical	0.9000	unknown
marriage_authority__judicial_harmonization_reading	powerless	0.0000	scaffold
marriage_authority__judicial_harmonization_reading	powerless	0.3500	scaffold
marriage_authority__judicial_harmonization_reading	powerless	0.4500	scaffold
marriage_authority__judicial_harmonization_reading	powerless	0.6600	tangled_rope
marriage_authority__judicial_harmonization_reading	powerless	0.9000	tangled_rope
marriage_authority__judicial_harmonization_reading	moderate	0.0000	scaffold
marriage_authority__judicial_harmonization_reading	moderate	0.3500	scaffold
marriage_authority__judicial_harmonization_reading	moderate	0.4500	scaffold
marriage_authority__judicial_harmonization_reading	moderate	0.6600	tangled_rope
marriage_authority__judicial_harmonization_reading	moderate	0.9000	tangled_rope
marriage_authority__judicial_harmonization_reading	institutional	0.0000	scaffold
marriage_authority__judicial_harmonization_reading	institutional	0.3500	scaffold
marriage_authority__judicial_harmonization_reading	institutional	0.4500	scaffold
marriage_authority__judicial_harmonization_reading	institutional	0.6600	tangled_rope
marriage_authority__judicial_harmonization_reading	institutional	0.9000	tangled_rope
marriage_authority__judicial_harmonization_reading	analytical	0.0000	scaffold
marriage_authority__judicial_harmonization_reading	analytical	0.3500	scaffold
marriage_authority__judicial_harmonization_reading	analytical	0.4500	scaffold
marriage_authority__judicial_harmonization_reading	analytical	0.6600	tangled_rope
marriage_authority__judicial_harmonization_reading	analytical	0.9000	tangled_rope
mitochondrial_demand_signal_deficiency	powerless	0.0000	naturalized
mitochondrial_demand_signal_deficiency	powerless	0.3500	unknown
mitochondrial_demand_signal_deficiency	powerless	0.4500	tangled_rope
mitochondrial_demand_signal_deficiency	powerless	0.6600	snare
mitochondrial_demand_signal_deficiency	powerless	0.9000	snare
mitochondrial_demand_signal_deficiency	moderate	0.0000	rope
mitochondrial_demand_signal_deficiency	moderate	0.3500	unknown
mitochondrial_demand_signal_deficiency	moderate	0.4500	tangled_rope
mitochondrial_demand_signal_deficiency	moderate	0.6600	snare
mitochondrial_demand_signal_deficiency	moderate	0.9000	snare
mitochondrial_demand_signal_deficiency	institutional	0.0000	rope
mitochondrial_demand_signal_deficiency	institutional	0.3500	unknown
mitochondrial_demand_signal_deficiency	institutional	0.4500	tangled_rope
mitochondrial_demand_signal_deficiency	institutional	0.6600	snare
mitochondrial_demand_signal_deficiency	institutional	0.9000	snare
mitochondrial_demand_signal_deficiency	analytical	0.0000	rope
mitochondrial_demand_signal_deficiency	analytical	0.3500	unknown
mitochondrial_demand_signal_deficiency	analytical	0.4500	tangled_rope
mitochondrial_demand_signal_deficiency	analytical	0.6600	snare
mitochondrial_demand_signal_deficiency	analytical	0.9000	snare
moral_causation_locus_flat_control	powerless	0.0000	naturalized
moral_causation_locus_flat_control	powerless	0.3500	unknown
moral_causation_locus_flat_control	powerless	0.4500	tangled_rope
moral_causation_locus_flat_control	powerless	0.6600	snare
moral_causation_locus_flat_control	powerless	0.9000	snare
moral_causation_locus_flat_control	moderate	0.0000	rope
moral_causation_locus_flat_control	moderate	0.3500	unknown
moral_causation_locus_flat_control	moderate	0.4500	tangled_rope
moral_causation_locus_flat_control	moderate	0.6600	snare
moral_causation_locus_flat_control	moderate	0.9000	snare
moral_causation_locus_flat_control	institutional	0.0000	rope
moral_causation_locus_flat_control	institutional	0.3500	unknown
moral_causation_locus_flat_control	institutional	0.4500	tangled_rope
moral_causation_locus_flat_control	institutional	0.6600	snare
moral_causation_locus_flat_control	institutional	0.9000	snare
moral_causation_locus_flat_control	analytical	0.0000	rope
moral_causation_locus_flat_control	analytical	0.3500	unknown
moral_causation_locus_flat_control	analytical	0.4500	tangled_rope
moral_causation_locus_flat_control	analytical	0.6600	snare
moral_causation_locus_flat_control	analytical	0.9000	snare
nad_precursor_bioavailability	powerless	0.0000	naturalized
nad_precursor_bioavailability	powerless	0.3500	unknown
nad_precursor_bioavailability	powerless	0.4500	tangled_rope
nad_precursor_bioavailability	powerless	0.6600	snare
nad_precursor_bioavailability	powerless	0.9000	snare
nad_precursor_bioavailability	moderate	0.0000	rope
nad_precursor_bioavailability	moderate	0.3500	unknown
nad_precursor_bioavailability	moderate	0.4500	tangled_rope
nad_precursor_bioavailability	moderate	0.6600	snare
nad_precursor_bioavailability	moderate	0.9000	snare
nad_precursor_bioavailability	institutional	0.0000	rope
nad_precursor_bioavailability	institutional	0.3500	unknown
nad_precursor_bioavailability	institutional	0.4500	tangled_rope
nad_precursor_bioavailability	institutional	0.6600	snare
nad_precursor_bioavailability	institutional	0.9000	snare
nad_precursor_bioavailability	analytical	0.0000	rope
nad_precursor_bioavailability	analytical	0.3500	unknown
nad_precursor_bioavailability	analytical	0.4500	tangled_rope
nad_precursor_bioavailability	analytical	0.6600	snare
nad_precursor_bioavailability	analytical	0.9000	snare
neutron_star_bombardment_reading	powerless	0.0000	scaffold
neutron_star_bombardment_reading	powerless	0.3500	scaffold
neutron_star_bombardment_reading	powerless	0.4500	scaffold
neutron_star_bombardment_reading	powerless	0.6600	unknown
neutron_star_bombardment_reading	powerless	0.9000	unknown
neutron_star_bombardment_reading	moderate	0.0000	scaffold
neutron_star_bombardment_reading	moderate	0.3500	scaffold
neutron_star_bombardment_reading	moderate	0.4500	scaffold
neutron_star_bombardment_reading	moderate	0.6600	unknown
neutron_star_bombardment_reading	moderate	0.9000	unknown
neutron_star_bombardment_reading	institutional	0.0000	scaffold
neutron_star_bombardment_reading	institutional	0.3500	scaffold
neutron_star_bombardment_reading	institutional	0.4500	scaffold
neutron_star_bombardment_reading	institutional	0.6600	unknown
neutron_star_bombardment_reading	institutional	0.9000	unknown
neutron_star_bombardment_reading	analytical	0.0000	scaffold
neutron_star_bombardment_reading	analytical	0.3500	scaffold
neutron_star_bombardment_reading	analytical	0.4500	scaffold
neutron_star_bombardment_reading	analytical	0.6600	unknown
neutron_star_bombardment_reading	analytical	0.9000	unknown
nicene_creed_authority__liturgical_habituation_reading	powerless	0.0000	unknown
nicene_creed_authority__liturgical_habituation_reading	powerless	0.3500	unknown
nicene_creed_authority__liturgical_habituation_reading	powerless	0.4500	unknown
nicene_creed_authority__liturgical_habituation_reading	powerless	0.6600	unknown
nicene_creed_authority__liturgical_habituation_reading	powerless	0.9000	unknown
nicene_creed_authority__liturgical_habituation_reading	moderate	0.0000	rope
nicene_creed_authority__liturgical_habituation_reading	moderate	0.3500	rope
nicene_creed_authority__liturgical_habituation_reading	moderate	0.4500	unknown
nicene_creed_authority__liturgical_habituation_reading	moderate	0.6600	unknown
nicene_creed_authority__liturgical_habituation_reading	moderate	0.9000	unknown
nicene_creed_authority__liturgical_habituation_reading	institutional	0.0000	rope
nicene_creed_authority__liturgical_habituation_reading	institutional	0.3500	rope
nicene_creed_authority__liturgical_habituation_reading	institutional	0.4500	unknown
nicene_creed_authority__liturgical_habituation_reading	institutional	0.6600	unknown
nicene_creed_authority__liturgical_habituation_reading	institutional	0.9000	unknown
nicene_creed_authority__liturgical_habituation_reading	analytical	0.0000	rope
nicene_creed_authority__liturgical_habituation_reading	analytical	0.3500	rope
nicene_creed_authority__liturgical_habituation_reading	analytical	0.4500	unknown
nicene_creed_authority__liturgical_habituation_reading	analytical	0.6600	unknown
nicene_creed_authority__liturgical_habituation_reading	analytical	0.9000	unknown
organization_floor_c0	powerless	0.0000	scaffold
organization_floor_c0	powerless	0.3500	scaffold
organization_floor_c0	powerless	0.4500	scaffold
organization_floor_c0	powerless	0.6600	unknown
organization_floor_c0	powerless	0.9000	unknown
organization_floor_c0	moderate	0.0000	scaffold
organization_floor_c0	moderate	0.3500	scaffold
organization_floor_c0	moderate	0.4500	scaffold
organization_floor_c0	moderate	0.6600	unknown
organization_floor_c0	moderate	0.9000	unknown
organization_floor_c0	institutional	0.0000	scaffold
organization_floor_c0	institutional	0.3500	scaffold
organization_floor_c0	institutional	0.4500	scaffold
organization_floor_c0	institutional	0.6600	unknown
organization_floor_c0	institutional	0.9000	unknown
organization_floor_c0	analytical	0.0000	scaffold
organization_floor_c0	analytical	0.3500	scaffold
organization_floor_c0	analytical	0.4500	scaffold
organization_floor_c0	analytical	0.6600	unknown
organization_floor_c0	analytical	0.9000	unknown
performance_legitimacy_flat_control	powerless	0.0000	naturalized
performance_legitimacy_flat_control	powerless	0.3500	unknown
performance_legitimacy_flat_control	powerless	0.4500	tangled_rope
performance_legitimacy_flat_control	powerless	0.6600	snare
performance_legitimacy_flat_control	powerless	0.9000	snare
performance_legitimacy_flat_control	moderate	0.0000	rope
performance_legitimacy_flat_control	moderate	0.3500	unknown
performance_legitimacy_flat_control	moderate	0.4500	tangled_rope
performance_legitimacy_flat_control	moderate	0.6600	snare
performance_legitimacy_flat_control	moderate	0.9000	snare
performance_legitimacy_flat_control	institutional	0.0000	rope
performance_legitimacy_flat_control	institutional	0.3500	unknown
performance_legitimacy_flat_control	institutional	0.4500	tangled_rope
performance_legitimacy_flat_control	institutional	0.6600	snare
performance_legitimacy_flat_control	institutional	0.9000	snare
performance_legitimacy_flat_control	analytical	0.0000	rope
performance_legitimacy_flat_control	analytical	0.3500	unknown
performance_legitimacy_flat_control	analytical	0.4500	tangled_rope
performance_legitimacy_flat_control	analytical	0.6600	snare
performance_legitimacy_flat_control	analytical	0.9000	snare
polaris_document_status_flat_control	powerless	0.0000	unknown
polaris_document_status_flat_control	powerless	0.3500	unknown
polaris_document_status_flat_control	powerless	0.4500	tangled_rope
polaris_document_status_flat_control	powerless	0.6600	tangled_rope
polaris_document_status_flat_control	powerless	0.9000	tangled_rope
polaris_document_status_flat_control	moderate	0.0000	rope
polaris_document_status_flat_control	moderate	0.3500	rope
polaris_document_status_flat_control	moderate	0.4500	tangled_rope
polaris_document_status_flat_control	moderate	0.6600	tangled_rope
polaris_document_status_flat_control	moderate	0.9000	tangled_rope
polaris_document_status_flat_control	institutional	0.0000	rope
polaris_document_status_flat_control	institutional	0.3500	rope
polaris_document_status_flat_control	institutional	0.4500	tangled_rope
polaris_document_status_flat_control	institutional	0.6600	tangled_rope
polaris_document_status_flat_control	institutional	0.9000	tangled_rope
polaris_document_status_flat_control	analytical	0.0000	rope
polaris_document_status_flat_control	analytical	0.3500	rope
polaris_document_status_flat_control	analytical	0.4500	tangled_rope
polaris_document_status_flat_control	analytical	0.6600	tangled_rope
polaris_document_status_flat_control	analytical	0.9000	tangled_rope
post_evidentiary	powerless	0.0000	naturalized
post_evidentiary	powerless	0.3500	unknown
post_evidentiary	powerless	0.4500	tangled_rope
post_evidentiary	powerless	0.6600	snare
post_evidentiary	powerless	0.9000	snare
post_evidentiary	moderate	0.0000	rope
post_evidentiary	moderate	0.3500	unknown
post_evidentiary	moderate	0.4500	tangled_rope
post_evidentiary	moderate	0.6600	snare
post_evidentiary	moderate	0.9000	snare
post_evidentiary	institutional	0.0000	rope
post_evidentiary	institutional	0.3500	unknown
post_evidentiary	institutional	0.4500	tangled_rope
post_evidentiary	institutional	0.6600	snare
post_evidentiary	institutional	0.9000	snare
post_evidentiary	analytical	0.0000	rope
post_evidentiary	analytical	0.3500	unknown
post_evidentiary	analytical	0.4500	tangled_rope
post_evidentiary	analytical	0.6600	snare
post_evidentiary	analytical	0.9000	snare
pragmatic_action_reading	powerless	0.0000	scaffold
pragmatic_action_reading	powerless	0.3500	scaffold
pragmatic_action_reading	powerless	0.4500	scaffold
pragmatic_action_reading	powerless	0.6600	unknown
pragmatic_action_reading	powerless	0.9000	unknown
pragmatic_action_reading	moderate	0.0000	scaffold
pragmatic_action_reading	moderate	0.3500	scaffold
pragmatic_action_reading	moderate	0.4500	scaffold
pragmatic_action_reading	moderate	0.6600	unknown
pragmatic_action_reading	moderate	0.9000	unknown
pragmatic_action_reading	institutional	0.0000	scaffold
pragmatic_action_reading	institutional	0.3500	scaffold
pragmatic_action_reading	institutional	0.4500	scaffold
pragmatic_action_reading	institutional	0.6600	unknown
pragmatic_action_reading	institutional	0.9000	unknown
pragmatic_action_reading	analytical	0.0000	scaffold
pragmatic_action_reading	analytical	0.3500	scaffold
pragmatic_action_reading	analytical	0.4500	scaffold
pragmatic_action_reading	analytical	0.6600	unknown
pragmatic_action_reading	analytical	0.9000	unknown
pre_public_initiative_reading	powerless	0.0000	scaffold
pre_public_initiative_reading	powerless	0.3500	scaffold
pre_public_initiative_reading	powerless	0.4500	scaffold
pre_public_initiative_reading	powerless	0.6600	unknown
pre_public_initiative_reading	powerless	0.9000	unknown
pre_public_initiative_reading	moderate	0.0000	scaffold
pre_public_initiative_reading	moderate	0.3500	scaffold
pre_public_initiative_reading	moderate	0.4500	scaffold
pre_public_initiative_reading	moderate	0.6600	unknown
pre_public_initiative_reading	moderate	0.9000	unknown
pre_public_initiative_reading	institutional	0.0000	scaffold
pre_public_initiative_reading	institutional	0.3500	scaffold
pre_public_initiative_reading	institutional	0.4500	scaffold
pre_public_initiative_reading	institutional	0.6600	unknown
pre_public_initiative_reading	institutional	0.9000	unknown
pre_public_initiative_reading	analytical	0.0000	scaffold
pre_public_initiative_reading	analytical	0.3500	scaffold
pre_public_initiative_reading	analytical	0.4500	scaffold
pre_public_initiative_reading	analytical	0.6600	unknown
pre_public_initiative_reading	analytical	0.9000	unknown
prerequisite_debt_reading	powerless	0.0000	scaffold
prerequisite_debt_reading	powerless	0.3500	scaffold
prerequisite_debt_reading	powerless	0.4500	scaffold
prerequisite_debt_reading	powerless	0.6600	unknown
prerequisite_debt_reading	powerless	0.9000	unknown
prerequisite_debt_reading	moderate	0.0000	scaffold
prerequisite_debt_reading	moderate	0.3500	scaffold
prerequisite_debt_reading	moderate	0.4500	scaffold
prerequisite_debt_reading	moderate	0.6600	unknown
prerequisite_debt_reading	moderate	0.9000	unknown
prerequisite_debt_reading	institutional	0.0000	scaffold
prerequisite_debt_reading	institutional	0.3500	scaffold
prerequisite_debt_reading	institutional	0.4500	scaffold
prerequisite_debt_reading	institutional	0.6600	unknown
prerequisite_debt_reading	institutional	0.9000	unknown
prerequisite_debt_reading	analytical	0.0000	scaffold
prerequisite_debt_reading	analytical	0.3500	scaffold
prerequisite_debt_reading	analytical	0.4500	scaffold
prerequisite_debt_reading	analytical	0.6600	unknown
prerequisite_debt_reading	analytical	0.9000	unknown
press_reformation_causality__strategic_deployment	powerless	0.0000	naturalized
press_reformation_causality__strategic_deployment	powerless	0.3500	unknown
press_reformation_causality__strategic_deployment	powerless	0.4500	tangled_rope
press_reformation_causality__strategic_deployment	powerless	0.6600	snare
press_reformation_causality__strategic_deployment	powerless	0.9000	snare
press_reformation_causality__strategic_deployment	moderate	0.0000	rope
press_reformation_causality__strategic_deployment	moderate	0.3500	unknown
press_reformation_causality__strategic_deployment	moderate	0.4500	tangled_rope
press_reformation_causality__strategic_deployment	moderate	0.6600	snare
press_reformation_causality__strategic_deployment	moderate	0.9000	snare
press_reformation_causality__strategic_deployment	institutional	0.0000	rope
press_reformation_causality__strategic_deployment	institutional	0.3500	unknown
press_reformation_causality__strategic_deployment	institutional	0.4500	tangled_rope
press_reformation_causality__strategic_deployment	institutional	0.6600	snare
press_reformation_causality__strategic_deployment	institutional	0.9000	snare
press_reformation_causality__strategic_deployment	analytical	0.0000	rope
press_reformation_causality__strategic_deployment	analytical	0.3500	unknown
press_reformation_causality__strategic_deployment	analytical	0.4500	tangled_rope
press_reformation_causality__strategic_deployment	analytical	0.6600	snare
press_reformation_causality__strategic_deployment	analytical	0.9000	snare
press_reformation_causation__mutual_shaping	powerless	0.0000	scaffold
press_reformation_causation__mutual_shaping	powerless	0.3500	scaffold
press_reformation_causation__mutual_shaping	powerless	0.4500	scaffold
press_reformation_causation__mutual_shaping	powerless	0.6600	unknown
press_reformation_causation__mutual_shaping	powerless	0.9000	unknown
press_reformation_causation__mutual_shaping	moderate	0.0000	scaffold
press_reformation_causation__mutual_shaping	moderate	0.3500	scaffold
press_reformation_causation__mutual_shaping	moderate	0.4500	scaffold
press_reformation_causation__mutual_shaping	moderate	0.6600	unknown
press_reformation_causation__mutual_shaping	moderate	0.9000	unknown
press_reformation_causation__mutual_shaping	institutional	0.0000	scaffold
press_reformation_causation__mutual_shaping	institutional	0.3500	scaffold
press_reformation_causation__mutual_shaping	institutional	0.4500	scaffold
press_reformation_causation__mutual_shaping	institutional	0.6600	unknown
press_reformation_causation__mutual_shaping	institutional	0.9000	unknown
press_reformation_causation__mutual_shaping	analytical	0.0000	scaffold
press_reformation_causation__mutual_shaping	analytical	0.3500	scaffold
press_reformation_causation__mutual_shaping	analytical	0.4500	scaffold
press_reformation_causation__mutual_shaping	analytical	0.6600	unknown
press_reformation_causation__mutual_shaping	analytical	0.9000	unknown
press_reformation_causation__strategic_deployment	powerless	0.0000	naturalized
press_reformation_causation__strategic_deployment	powerless	0.3500	unknown
press_reformation_causation__strategic_deployment	powerless	0.4500	tangled_rope
press_reformation_causation__strategic_deployment	powerless	0.6600	snare
press_reformation_causation__strategic_deployment	powerless	0.9000	snare
press_reformation_causation__strategic_deployment	moderate	0.0000	rope
press_reformation_causation__strategic_deployment	moderate	0.3500	unknown
press_reformation_causation__strategic_deployment	moderate	0.4500	tangled_rope
press_reformation_causation__strategic_deployment	moderate	0.6600	snare
press_reformation_causation__strategic_deployment	moderate	0.9000	snare
press_reformation_causation__strategic_deployment	institutional	0.0000	rope
press_reformation_causation__strategic_deployment	institutional	0.3500	unknown
press_reformation_causation__strategic_deployment	institutional	0.4500	tangled_rope
press_reformation_causation__strategic_deployment	institutional	0.6600	snare
press_reformation_causation__strategic_deployment	institutional	0.9000	snare
press_reformation_causation__strategic_deployment	analytical	0.0000	rope
press_reformation_causation__strategic_deployment	analytical	0.3500	unknown
press_reformation_causation__strategic_deployment	analytical	0.4500	tangled_rope
press_reformation_causation__strategic_deployment	analytical	0.6600	snare
press_reformation_causation__strategic_deployment	analytical	0.9000	snare
propagation_speed_asymmetry	powerless	0.0000	scaffold
propagation_speed_asymmetry	powerless	0.3500	scaffold
propagation_speed_asymmetry	powerless	0.4500	scaffold
propagation_speed_asymmetry	powerless	0.6600	unknown
propagation_speed_asymmetry	powerless	0.9000	unknown
propagation_speed_asymmetry	moderate	0.0000	scaffold
propagation_speed_asymmetry	moderate	0.3500	scaffold
propagation_speed_asymmetry	moderate	0.4500	scaffold
propagation_speed_asymmetry	moderate	0.6600	unknown
propagation_speed_asymmetry	moderate	0.9000	unknown
propagation_speed_asymmetry	institutional	0.0000	scaffold
propagation_speed_asymmetry	institutional	0.3500	scaffold
propagation_speed_asymmetry	institutional	0.4500	scaffold
propagation_speed_asymmetry	institutional	0.6600	unknown
propagation_speed_asymmetry	institutional	0.9000	unknown
propagation_speed_asymmetry	analytical	0.0000	scaffold
propagation_speed_asymmetry	analytical	0.3500	scaffold
propagation_speed_asymmetry	analytical	0.4500	scaffold
propagation_speed_asymmetry	analytical	0.6600	unknown
propagation_speed_asymmetry	analytical	0.9000	unknown
property_sector_overhang	powerless	0.0000	naturalized
property_sector_overhang	powerless	0.3500	unknown
property_sector_overhang	powerless	0.4500	tangled_rope
property_sector_overhang	powerless	0.6600	snare
property_sector_overhang	powerless	0.9000	snare
property_sector_overhang	moderate	0.0000	rope
property_sector_overhang	moderate	0.3500	unknown
property_sector_overhang	moderate	0.4500	tangled_rope
property_sector_overhang	moderate	0.6600	snare
property_sector_overhang	moderate	0.9000	snare
property_sector_overhang	institutional	0.0000	rope
property_sector_overhang	institutional	0.3500	unknown
property_sector_overhang	institutional	0.4500	tangled_rope
property_sector_overhang	institutional	0.6600	snare
property_sector_overhang	institutional	0.9000	snare
property_sector_overhang	analytical	0.0000	rope
property_sector_overhang	analytical	0.3500	unknown
property_sector_overhang	analytical	0.4500	tangled_rope
property_sector_overhang	analytical	0.6600	snare
property_sector_overhang	analytical	0.9000	snare
protein_anabolic_resistance	powerless	0.0000	mountain
protein_anabolic_resistance	powerless	0.3500	mountain
protein_anabolic_resistance	powerless	0.4500	mountain
protein_anabolic_resistance	powerless	0.6600	mountain
protein_anabolic_resistance	powerless	0.9000	mountain
protein_anabolic_resistance	moderate	0.0000	scaffold
protein_anabolic_resistance	moderate	0.3500	scaffold
protein_anabolic_resistance	moderate	0.4500	scaffold
protein_anabolic_resistance	moderate	0.6600	unknown
protein_anabolic_resistance	moderate	0.9000	unknown
protein_anabolic_resistance	institutional	0.0000	scaffold
protein_anabolic_resistance	institutional	0.3500	scaffold
protein_anabolic_resistance	institutional	0.4500	scaffold
protein_anabolic_resistance	institutional	0.6600	unknown
protein_anabolic_resistance	institutional	0.9000	unknown
protein_anabolic_resistance	analytical	0.0000	mountain
protein_anabolic_resistance	analytical	0.3500	mountain
protein_anabolic_resistance	analytical	0.4500	mountain
protein_anabolic_resistance	analytical	0.6600	mountain
protein_anabolic_resistance	analytical	0.9000	mountain
qualitative_development_reading	powerless	0.0000	naturalized
qualitative_development_reading	powerless	0.3500	unknown
qualitative_development_reading	powerless	0.4500	tangled_rope
qualitative_development_reading	powerless	0.6600	snare
qualitative_development_reading	powerless	0.9000	snare
qualitative_development_reading	moderate	0.0000	rope
qualitative_development_reading	moderate	0.3500	unknown
qualitative_development_reading	moderate	0.4500	tangled_rope
qualitative_development_reading	moderate	0.6600	snare
qualitative_development_reading	moderate	0.9000	snare
qualitative_development_reading	institutional	0.0000	rope
qualitative_development_reading	institutional	0.3500	unknown
