constraint_id,h1,epsilon,chi_analytical,signature,audit_max_tvd,audit_fires,corrected_tvd_analytical,corrected_fires,corrected_tvd_all_ctx,corrected_fires_all_ctx,corrected_worst_ctx,argmax_cl,argmax_idx_corrected
kolmogorov_complexity,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
labor_union_dues_structure,0,0.52,0.712364,false_natural_law,0.496097,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
lagrange_multipliers,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
landscape_of_fear_2026,0,0.38,0.520574,false_natural_law,0.757076,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
large_cardinals,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
large_cardinals_foundations,0,0.38,0.520574,false_natural_law,0.705007,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
latent_goal_activation,0,0.68,0.931553,false_natural_law,0.989616,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
latent_regulatory_bomb,5,0.58,0.79456,false_ci_rope,0.978556,True,0.000451,False,0.978556,True,institutional,snare,snare
lavender_ai_targeting,4,0.78,1.068546,false_ci_rope,0.579558,True,0.001163,False,0.930507,True,institutional,tangled_rope,tangled_rope
law_of_diminishing_returns,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
layered_brain_processing,3,0.38,0.520574,false_ci_rope,0.906253,True,0.000330,False,0.019834,False,institutional,tangled_rope,tangled_rope
lcdm_hubble_tension,3,0.52,0.712364,false_ci_rope,0.726485,True,0.000009,False,0.015224,False,institutional,tangled_rope,tangled_rope
lcdm_small_scale_anomalies,0,0.38,0.520574,false_natural_law,0.705007,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
legacy_identity_lock_in,0,0.58,0.79456,false_natural_law,0.741429,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
legacy_system_technical_debt,6,0.58,0.79456,false_ci_rope,0.328488,True,0.004677,False,0.328519,True,powerless,tangled_rope,tangled_rope
legal_formalism_overhang,3,0.38,0.520574,false_ci_rope,0.226590,True,0.001097,False,0.012954,False,institutional,tangled_rope,tangled_rope
legibility_trap,0,0.58,0.79456,false_natural_law,0.765745,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
legitimacy_without_capacity,0,0.58,0.79456,false_natural_law,0.716998,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
legitimacy_without_effectiveness,0,0.58,0.79456,false_natural_law,0.716998,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
lehman_repo_105,3,0.68,0.931553,constructed_high_extraction,0.892990,True,0.079948,True,0.379583,True,powerless,snare,snare
lethal_targeting_of_journalists,5,0.78,1.068546,false_ci_rope,0.951776,True,0.000024,False,0.432001,True,moderate,tangled_rope,tangled_rope
liar_paradox,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
lindy_effect,0,0.52,0.712364,false_natural_law,0.756224,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
linguistic_relativity_cultural_framing,0,0.52,0.712364,false_natural_law,0.301578,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
liquidity_illusion,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
litany_of_the_real,0,0.18,0.246588,false_ci_rope,0.281604,False,0.043355,False,0.112672,False,moderate,rope,rope
litchfield_sensitive_locations_2026,5,0.52,0.712364,false_ci_rope,0.999070,True,0.000046,False,0.999068,True,institutional,snare,snare
lln_convergence,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
lobs_theorem,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
local_vs_global_optima,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
logistic_map_dynamics,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
lorenz_attractor,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
lorenz_attractor_dynamics,0,0.12,0.165603,natural_law,0.049865,False,0.000000,False,0.000000,False,,mountain,mountain
lowenheim_skolem_theorem,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
lp_pikachu_illustrator,6,0.58,0.79456,false_ci_rope,0.971825,True,0.000492,False,0.971825,True,institutional,snare,snare
lsd_microdosing_professional_openness,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
lula_hemisphere_2026,0,0.68,0.931553,false_natural_law,0.494303,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
lung_transplant_protocol,0,0.58,0.79456,false_natural_law,0.989906,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
lyapunov_stability,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
m82_outflow_suppression,0,0.38,0.520574,false_natural_law,0.757076,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
magna_carta_liberties,3,0.38,0.520574,false_ci_rope,0.572297,True,0.001619,False,0.010647,False,institutional,tangled_rope,tangled_rope
maha_recovery_2026,0,0.58,0.79456,false_natural_law,0.765745,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
maintenance_capacity_shortfall,0,0.58,0.79456,false_natural_law,0.424481,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
maladaptive_selection_process,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mandatrophic_margin_collapse,0,0.68,0.931553,false_natural_law,0.490019,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mandatrophic_margin_collapse_diagnostic,0,0.68,0.931553,false_natural_law,0.984815,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
manga_distribution_duopoly,0,0.58,0.79456,false_natural_law,0.979800,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
manganese_catalysis_2026,0,0.38,0.520574,false_natural_law,0.705007,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
marriage_market_asymmetry_2026,5,0.58,0.79456,false_ci_rope,0.978575,True,0.000451,False,0.978575,True,institutional,snare,snare
marriage_problem,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
mars_rovers_navigational_autonomy,4,0.18,0.248404,false_ci_rope,0.985708,True,0.012282,False,0.048777,False,moderate,mountain,mountain
martian_signal_latency,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
mass_market_extinction_2026,0,0.58,0.79456,false_natural_law,0.979958,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
matching_markets,0,0.38,0.520574,false_natural_law,0.946485,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
matching_markets_general,0,0.38,0.520574,false_natural_law,0.049836,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
material_tensile_strength,4,0.12,0.165603,false_ci_rope,0.064997,True,0.000041,False,0.000527,False,moderate,mountain,mountain
max_flow,0,0.52,0.712364,false_natural_law,0.324828,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mco_unit_system_discontinuity,0,0.18,0.246588,false_natural_law,0.989304,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mean_value_theorem,0,0.08,0.110402,natural_law,0.049909,False,0.000000,False,0.000000,False,,mountain,mountain
med_diet_consensus_2026,0,0.52,0.712364,false_natural_law,0.306209,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
medical_residency_match,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
medieval_church_hegemony,0,0.58,0.79456,false_natural_law,0.605223,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
memetic_fitness_vs_truth,0,0.58,0.79456,false_natural_law,0.720426,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
meta_governance_overload,0,0.58,0.79456,false_natural_law,0.716998,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
meta_model_lock_in,0,0.58,0.79456,false_natural_law,0.765745,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
meta_nda,3,0.62,0.849357,false_ci_rope,0.982063,True,0.000169,False,0.982063,True,institutional,snare,snare
meta_nuclear_power_agreement,0,0.52,0.712364,false_natural_law,0.575924,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
meta_pay_or_okay_model,5,0.58,0.79456,false_ci_rope,0.671222,True,0.005319,False,0.498556,True,institutional,tangled_rope,tangled_rope
metabolic_constraint_cognition,0,0.58,0.79456,false_natural_law,0.633578,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
metamorphosis_samsa,0,0.72,0.98635,false_natural_law,0.949620,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mexican_airline_merger,5,0.52,0.712364,false_ci_rope,0.402570,True,0.000818,False,0.189250,True,powerless,tangled_rope,tangled_rope
micro_robot_electronics_integration,5,0.52,0.712364,false_ci_rope,0.427162,True,0.001072,False,0.278784,True,institutional,tangled_rope,tangled_rope
microbiome_symbiosis,0,0.28,0.383581,false_ci_rope,0.020009,False,0.043802,False,0.043802,False,analytical,rope,rope
microrobot_manipulation,0,0.18,0.246588,false_ci_rope,0.166606,False,0.020694,False,0.051651,False,moderate,rope,rope
microwave_weapon_1,0,0.68,0.931553,false_natural_law,0.989536,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mil_std_461g_emi_control,0,0.38,0.520574,false_natural_law,0.576848,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mil_std_810f_tailoring,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
minimax_theorem,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
minnesota_sovereignty_2026,0,0.62,0.849357,false_natural_law,0.685738,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mirror_of_erised_expectation,0,0.58,0.79456,false_natural_law,0.983705,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
misunderstanding_as_mismatch,0,0.52,0.712364,false_natural_law,0.696842,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mit_tfus_consciousness_2026,5,0.58,0.79456,false_ci_rope,0.501028,True,0.005319,False,0.501028,True,institutional,snare,tangled_rope
mltt_economic_model,0,0.52,0.712364,false_natural_law,0.941170,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
model_autonomy_creep,0,0.58,0.79456,false_natural_law,0.738068,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
model_collapse_feedback_loop,5,0.58,0.79456,false_ci_rope,0.999595,True,0.000009,False,0.994869,True,institutional,snare,snare
model_of_models_regression,0,0.58,0.79456,false_natural_law,0.974231,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
moltbook_agent_theater,0,0.68,0.931553,false_natural_law,0.986858,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
moltbook_breach_2026,4,0.68,0.931553,false_ci_rope,0.976572,True,0.000940,False,0.976572,True,institutional,snare,snare
mom_z14_galaxy_2026,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
monetary_regime_transition,0,0.38,0.520574,false_natural_law,0.404384,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
monopoly_fp_house_rule,0,0.52,0.712364,false_natural_law,0.989822,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
monty_hall_conditional_probability,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
moores_law,0,0.58,0.79456,false_natural_law,0.424481,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
moral_outsourcing,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
mrna_melanoma_therapy,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
msgs_asset_bundling,5,0.52,0.712364,false_ci_rope,0.427194,True,0.001074,False,0.279871,True,institutional,tangled_rope,tangled_rope
multi_agent_reward_hacking,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
multi_planetary_latency_lock,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
mutual_defection_equilibrium,0,0.68,0.931553,false_natural_law,0.989680,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
naming_as_control,0,0.58,0.828154,false_natural_law,0.983740,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
narcissistic_ego_maintenance,0,0.68,0.931553,false_natural_law,0.967703,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
narrative_capacity_exhaustion,5,0.58,0.79456,false_ci_rope,0.261043,True,0.003083,False,0.177265,True,institutional,tangled_rope,tangled_rope
narrative_engineering_2026,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
narrative_overfitting,0,0.52,0.712364,false_natural_law,0.734936,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nasa_faster_better_cheaper,6,0.58,0.79456,false_ci_rope,0.450591,True,0.005262,False,0.450591,True,institutional,tangled_rope,tangled_rope
nash_equilibrium_coordination,0,0.32,0.438378,false_natural_law,0.971116,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nato_arctic_defense_cooperation,6,0.52,0.712364,false_ci_rope,0.402570,True,0.000818,False,0.189295,True,institutional,tangled_rope,tangled_rope
ncaa_eligibility_rules,5,0.58,0.79456,false_ci_rope,0.449876,True,0.005260,False,0.449876,True,institutional,tangled_rope,tangled_rope
nds_2022_pacing_challenge,0,0.52,0.712364,false_natural_law,0.692518,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
necessary_day_job,5,0.55,0.753462,false_ci_rope,0.369118,True,0.003607,False,0.270910,True,institutional,tangled_rope,tangled_rope
negative_emissions_arbitrage,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nero_imperial_expropriation,0,0.68,0.931553,false_natural_law,0.704573,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
net_zero_stabilization,0,0.58,0.79456,false_natural_law,0.734670,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
network_effects,0,0.58,0.79456,false_natural_law,0.633578,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
neural_interoperability,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
neural_substrate_2026,5,0.58,0.79456,false_ci_rope,0.455010,True,0.005271,False,0.455010,True,institutional,tangled_rope,tangled_rope
neurodiversity_spectrum,0,0.58,0.79456,false_natural_law,0.424481,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
neuroplasticity_plateau,0,0.32,0.438378,false_natural_law,0.782653,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
new_civilizational_rope,0,0.32,0.438378,false_ci_rope,0.161261,False,0.761100,False,0.761100,False,analytical,rope,scaffold
new_start_expiration,0,0.62,0.849357,false_natural_law,0.708028,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
news_paywall_inequality,0,0.52,0.712364,false_natural_law,0.583821,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
newtons_method_convergence,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
nfl_superbowl_halftime_exclusivity,0,0.58,0.79456,false_natural_law,0.633578,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nfl_superbowl_marketing_regulation,5,0.58,0.79456,false_ci_rope,0.455012,True,0.005271,False,0.455011,True,institutional,tangled_rope,tangled_rope
nine_day_buffer,0,0.58,0.79456,false_natural_law,0.983810,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
no_cloning_theorem,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
noethers_isomorphism_theorems,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
noethers_theorem,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
noethers_theorem_symmetry,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
non_compete_agreements,0,0.58,0.79456,false_natural_law,0.774285,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
noncentrosymmetric_asoc_coupling,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
nonstandard_arithmetic_models,0,0.12,0.165603,natural_law,0.054867,False,0.000000,False,0.000000,False,,mountain,mountain
nonstandard_models_of_arithmetic,0,0.12,0.165603,natural_law,0.049865,False,0.000000,False,0.000000,False,,mountain,mountain
norm_erosion_threshold,0,0.58,0.79456,false_natural_law,0.741934,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
north_korea_songun_mandatrophy,0,0.78,1.068546,false_natural_law,0.480794,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
north_sea_wind_grid,3,0.52,0.712364,false_ci_rope,0.334827,True,0.000106,False,0.020128,False,institutional,tangled_rope,tangled_rope
notary_ink_dependency,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nsl_hk,5,0.68,0.931553,false_ci_rope,0.303256,True,0.008873,False,0.484766,True,moderate,tangled_rope,tangled_rope
nsw_transmission_bottleneck,0,0.52,0.712364,false_natural_law,0.581864,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nuclear_order_2026,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nuclear_site_safety_norms,0,0.38,0.520574,false_natural_law,0.576848,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nuclear_vacuum_2026,0,0.68,0.931553,false_natural_law,0.989833,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nursery_social_hierarchy,0,0.52,0.712364,false_natural_law,0.982302,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
nvidia_cuda_ecosystem_lockin,6,0.52,0.712364,false_ci_rope,0.764563,True,0.001072,False,0.277125,True,institutional,tangled_rope,tangled_rope
ny_private_school_discount,5,0.58,0.79456,false_ci_rope,0.978264,True,0.000457,False,0.978264,True,institutional,snare,snare
nyc_metrocard_art_licensing,0,0.52,0.712364,false_natural_law,0.681636,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
oc_donation_model,0,0.28,0.383581,false_natural_law,0.791980,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
olympic_legacy_curling_investment,0,0.38,0.520574,false_natural_law,0.902114,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
olympic_medal_allocation,0,0.58,0.79456,false_natural_law,0.424481,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
omega1_patches,0,0.38,0.520574,false_natural_law,0.554996,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
omelet_perfection_complexity,0,0.52,0.712364,false_natural_law,0.551953,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
ontological_friction_resolution,0,0.58,0.79456,false_natural_law,0.735226,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
open_culture_newsletter,0,0.38,0.520574,false_natural_law,0.946485,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
open_source_commons,0,0.18,0.246588,coupling_invariant_rope,0.054722,False,0.000000,False,0.000000,False,,rope,rope
openai_api_access,5,0.58,0.79456,false_ci_rope,0.455681,True,0.005273,False,0.455681,True,institutional,tangled_rope,tangled_rope
openai_codex_app_constraint,0,0.52,0.712364,false_natural_law,0.982363,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
openai_default_data_training,5,0.58,0.79456,false_ci_rope,0.455680,True,0.005273,False,0.455680,True,institutional,tangled_rope,tangled_rope
openai_health_review,0,0.58,0.79456,false_natural_law,0.983811,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
openai_implicit_translator,5,0.58,0.79456,false_ci_rope,0.965083,True,0.000724,False,0.965083,True,institutional,snare,snare
openai_prism_development,5,0.68,0.931553,false_ci_rope,0.174499,True,0.004299,False,0.668242,True,moderate,tangled_rope,tangled_rope
openbsd_netiquette_protocol,0,0.38,0.520574,false_natural_law,0.255553,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
openclaw_data_lock_in,4,0.68,1.108623,false_ci_rope,0.981350,True,0.124914,True,0.981350,True,institutional,snare,snare
openclaw_regulation,6,0.52,0.712364,false_ci_rope,0.427056,True,0.001067,False,0.276076,True,institutional,tangled_rope,tangled_rope
openscholar_peer_review,0,0.52,0.712364,false_natural_law,0.295242,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
opioid_political_realignment_2026,6,0.58,0.79456,false_ci_rope,0.497516,True,0.005319,False,0.497516,True,institutional,tangled_rope,tangled_rope
optimization_fragility,0,0.58,0.79456,false_natural_law,0.738615,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
oral_glp1_market_access,6,0.58,0.79456,false_ci_rope,0.455012,True,0.005271,False,0.455012,True,institutional,tangled_rope,tangled_rope
orbital_data_center_2026,0,0.58,0.79456,false_natural_law,0.983886,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
oscar_campaign_spending,3,0.38,0.520574,false_ci_rope,0.715486,True,0.000077,False,0.014899,False,institutional,tangled_rope,tangled_rope
other_peoples_troubles_2026,5,0.58,0.79456,false_ci_rope,0.928064,True,0.001516,False,0.923515,True,institutional,snare,snare
overfitting_to_frameworks,0,0.52,0.712364,false_natural_law,0.575496,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
overton_window,0,0.58,0.79456,false_natural_law,0.629082,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
p_g_golden_pear_surveillance,6,0.52,0.712364,false_ci_rope,0.425703,True,0.001461,False,0.261193,True,institutional,tangled_rope,tangled_rope
p_vs_np,0,0.38,0.520574,false_natural_law,0.705007,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
panama_canal_ports,5,0.58,0.79456,false_ci_rope,0.451885,True,0.005265,False,0.451885,True,institutional,tangled_rope,tangled_rope
pancreatic_cancer_lethality_v1,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
parable_fish_turtle,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
paradoxical_decompositions,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
pareto_principle,0,0.32,0.438378,false_natural_law,0.942798,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
paris_municipal_reform_2026,3,0.52,0.712364,false_ci_rope,0.332326,True,0.000106,False,0.020378,False,institutional,tangled_rope,tangled_rope
parkinsons_law,0,0.52,0.712364,false_natural_law,0.563733,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
participatory_observer_hypothesis,0,0.58,0.79456,false_natural_law,0.716998,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
path_dependence_lock_in,0,0.52,0.712364,false_natural_law,0.695945,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
paxsilica_framework,0,0.58,0.79456,false_natural_law,0.736227,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
pe_fund_level_leverage,5,0.58,0.79456,false_ci_rope,0.978533,True,0.000452,False,0.978533,True,institutional,snare,snare
pe_rental_market_lockin,5,0.58,0.79456,false_ci_rope,0.978590,True,0.000450,False,0.978590,True,institutional,snare,snare
peano_curve_mapping,0,0.08,0.110402,natural_law,0.081359,False,0.000000,False,0.000000,False,,mountain,mountain
pele_microreactor_deployment,0,0.58,0.79456,false_natural_law,0.734670,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
permissive_software_licensing,0,0.38,0.520574,false_natural_law,0.946485,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
perovskite_self_etching,0,0.58,0.79456,false_natural_law,0.738068,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
perseverance_ai_drive,0,0.32,0.438378,false_ci_rope,0.183186,False,0.779125,False,0.779125,False,analytical,rope,scaffold
perseverance_rover_autonomy,0,0.38,0.520574,false_natural_law,0.565486,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
personalized_nutritional_arbitrage,0,0.52,0.712364,false_natural_law,0.295242,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
peter_principle,3,0.52,0.712364,false_ci_rope,0.334827,True,0.000106,False,0.020128,False,institutional,tangled_rope,tangled_rope
pfas_regulatory_framework,4,0.68,0.931553,false_ci_rope,0.980951,True,0.000838,False,0.980951,True,institutional,snare,snare
pla_aerial_carrier_doctrine,5,0.58,0.79456,false_ci_rope,0.497967,True,0.005319,False,0.497654,True,powerless,tangled_rope,tangled_rope
pla_loyalty_purge,3,0.68,0.931553,false_ci_rope,0.302639,True,0.008870,False,0.548823,True,powerless,tangled_rope,tangled_rope
planetary_boundaries,6,0.58,0.79456,false_ci_rope,0.332444,True,0.004705,False,0.332444,True,institutional,tangled_rope,tangled_rope
planetary_diet_constraint_2026,3,0.52,0.712364,false_ci_rope,0.316209,True,0.000106,False,0.020378,False,institutional,tangled_rope,tangled_rope
planning_fallacy,0,0.52,0.712364,false_natural_law,0.494066,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
plastic_asphalt_mandate,3,0.52,0.712364,false_ci_rope,0.201962,True,0.000001,False,0.001575,False,powerless,tangled_rope,tangled_rope
platform_app_store_duopoly,6,0.52,0.712364,false_ci_rope,0.427162,True,0.001072,False,0.278784,True,institutional,tangled_rope,tangled_rope
platform_cooperativism_governance,0,0.52,0.712364,false_ci_rope,0.093837,False,0.000106,False,0.020273,False,moderate,tangled_rope,tangled_rope
platonic_coparenting_decoupling,0,0.38,0.520574,false_natural_law,0.624997,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
plekha7_synaptic_pruning,0,0.18,0.248404,natural_law,0.985366,False,0.000000,False,0.000000,False,,mountain,mountain
po_investigation_protocol_bias,5,0.68,0.931553,false_ci_rope,0.113258,True,0.004258,False,0.660433,True,moderate,tangled_rope,tangled_rope
poetic_verse_and_past,5,0.58,0.79456,false_ci_rope,0.492455,True,0.005318,False,0.492455,True,institutional,tangled_rope,tangled_rope
poincare_conjucture,0,0.08,0.110402,natural_law,0.049919,False,0.000000,False,0.000000,False,,mountain,mountain
polar_bear_biobanking,0,0.52,0.712364,false_natural_law,0.976034,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
policy_implementation_gap,0,0.52,0.712364,false_natural_law,0.693125,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
policy_lag_catastrophe,0,0.68,0.931553,false_natural_law,0.989616,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
politeness_face_negotiation,0,0.38,0.520574,false_natural_law,0.721079,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
political_art_factional_alignment,6,0.52,0.712364,false_ci_rope,0.427162,True,0.001072,False,0.278784,True,institutional,tangled_rope,tangled_rope
political_dissident_containment,3,0.78,1.068546,false_ci_rope,0.830901,True,0.156707,True,0.995891,True,institutional,tangled_rope,tangled_rope
portugal_government_stability_ad,0,0.28,0.383581,false_natural_law,0.526055,False,0.000000,False,0.000000,False,,tangled_rope,tangled_rope
