id	eps	supp	tr	chi	mt	ft
lausanne_minority_protections__expansive_reading	0.32	0.42	0.55	0.4383778180177267	scaffold	tangled_rope
lausanne_minority_protections__guarantor_reading	0.28	0.42	0.58	0.3835805907655109	scaffold	tangled_rope
lausanne_minority_protections__restrictive_reading	0.62	0.68	0.55	0.8493570224093454	snare	snare
legacy_admission_gatekeeping	0.58	0.68	0.64	0.7945597951571295	snare	snare
legal_personhood_boundary__developmental_potentiality_reading	0.68	0.72	0.35	0.9315528632876693	snare	snare
legal_personhood_boundary__functional_capacity_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
legal_personhood_boundary__restrictive_anthropocentric_reading	0.58	0.72	0.48	0.7945597951571295	snare	snare
legislative_minority_veto_mechanism	0.58	0.62	0.48	0.7945597951571295	snare	snare
legitimacy_of_imposed_practice__endogenous_climb_reading	0.35	0.62	0.58	0.47947573845688846	tangled_rope	tangled_rope
legitimacy_of_imposed_practice__exogenous_override_reading	0.58	0.68	0.55	0.7945597951571295	snare	snare
legitimacy_of_imposed_practice__hybrid_scaffolding_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	tangled_rope
legitimacy_of_practice_standardization__dual_practice_equilibrium_reading	0.38	0.48	0.62	0.5205736588960505	tangled_rope	tangled_rope
legitimacy_of_practice_standardization__endogenous_displacement_reading	0.18	0.22	0.35	0.24658752263497122	scaffold	tangled_rope
legitimacy_of_practice_standardization__exogenous_override_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
legitimate_health_intervention__bodily_autonomy_primary	0.58	0.72	0.35	0.7945597951571295	snare	snare
legitimate_health_intervention__proportionality_reading	0.38	0.48	0.35	0.5205736588960505	tangled_rope	tangled_rope
legitimate_health_intervention__public_health_primary	0.58	0.68	0.35	0.7945597951571295	snare	snare
legitimate_knowledge_boundary__credentialed_expertise_reading	0.52	0.68	0.65	0.7123639542788058	snare	snare
legitimate_knowledge_boundary__experiential_pluralism_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
legitimate_knowledge_boundary__hybrid_coproduction_reading	0.48	0.62	0.58	0.6575667270265899	tangled_rope	tangled_rope
liability_attribution__deployer_liability	0.58	0.62	0.48	0.7945597951571295	snare	snare
liability_attribution__developer_liability	0.58	0.62	0.55	0.7945597951571295	snare	snare
liability_attribution__shared_liability	0.52	0.65	0.58	0.7123639542788058	snare	snare
licensing_statute_mandate__graduated_access_filter	0.58	0.68	0.45	0.7945597951571295	snare	snare
licensing_statute_mandate__public_safety_coordination	0.32	0.35	0.48	0.4383778180177267	scaffold	tangled_rope
licensing_statute_mandate__rent_seeking_suppression	0.58	0.68	0.62	0.7945597951571295	snare	snare
liturgical_vernacularization	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
living_language_status__literary_continuity_reading	0.28	0.42	0.58	0.3835805907655109	unknown	unknown
living_language_status__liturgical_preservation_reading	0.32	0.48	0.58	0.4383778180177267	tangled_rope	tangled_rope
living_language_status__native_generation_reading	0.52	0.65	0.48	0.7123639542788058	snare	snare
lycurgan_laws__adaptive_fiction_reading	0.38	0.62	0.68	0.5205736588960505	tangled_rope	tangled_rope
lycurgan_laws__demographic_trap_reading	0.58	0.72	0.65	0.7945597951571295	snare	snare
lycurgan_laws__sacral_fidelity_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
maat_order_principle__distributed_maintenance_reading	0.18	0.25	0.35	0.24658752263497122	scaffold	tangled_rope
maat_order_principle__divine_mandate_reading	0.68	0.82	0.65	0.9315528632876693	snare	snare
maat_order_principle__reciprocity_reading	0.38	0.48	0.35	0.5205736588960505	tangled_rope	tangled_rope
magna_carta_1215__baronial_privilege_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
magna_carta_1215__living_document_reading	0.52	0.48	0.64	0.7123639542788058	tangled_rope	tangled_rope
magna_carta_1215__universal_rights_reading	0.38	0.62	0.58	0.5205736588960505	tangled_rope	tangled_rope
magna_carta_clause_39__feudal_prerogative_reading	0.18	0.35	0.52	0.24658752263497122	scaffold	tangled_rope
magna_carta_clause_39__liberal_due_process_reading	0.48	0.52	0.38	0.6575667270265899	tangled_rope	tangled_rope
magna_carta_clause_39__originalist_limitation_reading	0.28	0.35	0.58	0.3835805907655109	unknown	unknown
magna_carta_constraint_authority__feudal_obsolescence_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
magna_carta_constraint_authority__living_constitutionalism_reading	0.28	0.35	0.42	0.3835805907655109	scaffold	tangled_rope
magna_carta_constraint_authority__parliamentary_sovereignty_reading	0.42	0.48	0.58	0.5753708861482661	tangled_rope	tangled_rope
mandate_legitimacy_scope__bodily_autonomy_primary	0.62	0.78	0.35	0.8493570224093454	snare	snare
mandate_legitimacy_scope__proportionality_reading	0.48	0.58	0.64	0.6575667270265899	tangled_rope	tangled_rope
mandate_legitimacy_scope__public_health_primary	0.58	0.65	0.35	0.7945597951571295	snare	snare
manifesto_revolutionary_method__council_communist_reading	0.18	0.52	0.35	0.24658752263497122	scaffold	tangled_rope
manifesto_revolutionary_method__democratic_gradualism_reading	0.4	0.5	0.58	0.5479722725221584	tangled_rope	tangled_rope
manifesto_revolutionary_method__vanguard_rupture_reading	0.62	0.68	0.55	0.8493570224093454	snare	snare
market_as_natural_default__beneficiary_maintained_reading	0.68	0.72	0.64	0.9315528632876693	snare	snare
market_as_natural_default__dual_operation_reading	0.58	0.68	0.64	0.7945597951571295	snare	snare
market_as_natural_default__engineered_closure_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
market_as_natural_default__lapsed_alternative_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
market_as_natural_default__lapsed_closure_reading	0.38	0.62	0.81	0.5205736588960505	unknown	unknown
market_dominance_lock_in	0.52	0.58	0.48	0.7123639542788058	tangled_rope	tangled_rope
market_naturalization__beneficiary_maintained_reading	0.68	0.72	0.38	0.9315528632876693	snare	snare
market_naturalization__hybrid_reading	0.45	0.52	0.58	0.6164688065874281	tangled_rope	tangled_rope
market_naturalization__lapsed_alternative_reading	0.18	0.12	0.35	0.2484043994746921	rope	rope
marriage_authority__communal_autonomy_reading	0.48	0.58	0.52	0.6575667270265899	tangled_rope	rope
marriage_authority__federalist_millet_reading	0.28	0.42	0.55	0.3835805907655109	scaffold	tangled_rope
marriage_authority__gender_rights_reading	0.68	0.75	0.55	0.9315528632876693	snare	snare
marriage_authority__judicial_harmonization_reading	0.38	0.48	0.62	0.5205736588960505	tangled_rope	tangled_rope
marriage_authority__secularist_reading	0.58	0.68	0.52	0.7945597951571295	snare	snare
marriage_commitment_legitimacy__endogenous_reinterpretation_reading	0.28	0.35	0.42	0.3835805907655109	scaffold	tangled_rope
marriage_commitment_legitimacy__exogenous_override_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
marriage_commitment_legitimacy__hybrid_pragmatic_reading	0.48	0.58	0.65	0.6575667270265899	tangled_rope	tangled_rope
marriage_commitment_reversal__endogenous_reinterpretation_reading	0.48	0.62	0.68	0.6575667270265899	tangled_rope	rope
marriage_commitment_reversal__exogenous_override_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
marriage_commitment_reversal__practice_doctrine_gap	0.62	0.68	0.81	0.8493570224093454	snare	snare
marriage_sacrament__civic_pastoral_reading	0.48	0.62	0.68	0.6575667270265899	tangled_rope	rope
marriage_sacrament__hierarchical_indissolubility_reading	0.58	0.72	0.55	0.7945597951571295	snare	snare
maximum_entropy_principle	0.05	0.02	0.08	0.06900122207630337	mountain	mountain
maxwell_demon_impossibility	0.08	0.02	0.15	0.11040195532208537	mountain	rope
mco_unit_system_discontinuity	0.28	0.35	0.78	0.3835805907655109	piton	piton
measurement_timing_authority_erosion	0.52	0.58	0.68	0.7123639542788058	tangled_rope	rope
mercosur_tariff_harmonization	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
meritocracy_theater	0.62	0.68	0.81	0.8493570224093454	snare	snare
metamorphosis_samsa	0.68	0.78	0.55	0.9315528632876693	snare	snare
microscopy_color_bottleneck	0.18	0.04	0.12	0.2484043994746921	mountain	mountain
middlebox_interception	0.52	0.65	0.58	0.7123639542788058	snare	snare
monetary_anchor_principle__overdetermined_composite_reading	0.62	0.48	0.35	0.8493570224093454	tangled_rope	tangled_rope
monetary_anchor_principle__punctuated_swap_reading	0.48	0.52	0.35	0.6575667270265899	tangled_rope	tangled_rope
monetary_anchor_principle__triffin_inevitability_reading	0.12	0.02	0.08	0.16439168175664748	mountain	mountain
monopoly_rulebook__extraction_demo_reading	0.58	0.62	0.35	0.7945597951571295	snare	snare
monopoly_rulebook__social_scaffold_reading	0.38	0.42	0.58	0.5205736588960505	unknown	unknown
monopoly_rulebook__tournament_orthodoxy_reading	0.08	0.05	0.15	0.10959445450443167	scaffold	tangled_rope
montevideo_statehood_criteria__constitutive_reading	0.58	0.65	0.48	0.7945597951571295	snare	snare
montevideo_statehood_criteria__declaratory_reading	0.38	0.45	0.52	0.5205736588960505	tangled_rope	tangled_rope
montevideo_statehood_criteria__hybrid_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	tangled_rope
monty_hall_conditional_probability	0.08	0.02	0.15	0.11040195532208537	mountain	mountain
multilateral_arms_control_authority_erosion	0.58	0.62	0.68	0.7945597951571295	snare	snare
n26usc469_real_estate_exemption	0.58	0.68	0.65	0.7945597951571295	snare	snare
nafta_jurisdictional_boundary__capital_supremacy_reading	0.62	0.68	0.55	0.8493570224093454	snare	snare
nafta_jurisdictional_boundary__embedded_liberalism_reading	0.38	0.48	0.61	0.5205736588960505	tangled_rope	tangled_rope
nafta_jurisdictional_boundary__sovereignty_primacy_reading	0.35	0.42	0.58	0.47947573845688846	tangled_rope	tangled_rope
naskh_principle__classical_abrogation	0.48	0.62	0.58	0.6575667270265899	tangled_rope	tangled_rope
naskh_principle__contextual_harmonization	0.52	0.48	0.58	0.7123639542788058	tangled_rope	rope
naskh_principle__progressive_restriction	0.52	0.58	0.64	0.7123639542788058	tangled_rope	tangled_rope
neural_interface_standardization	0.58	0.62	0.55	0.7945597951571295	snare	snare
neurodivergent_workplace_exclusion	0.58	0.72	0.68	0.7945597951571295	snare	snare
newtons_method_convergence	0.12	0.02	0.05	0.16560293298312803	mountain	mountain
nicene_christological_kernel__homoiousios_reading	0.44	0.58	0.65	0.6027694997743741	tangled_rope	tangled_rope
nicene_christological_kernel__homoousios_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
nicene_creed_authority__boundary_maintenance_reading	0.38	0.48	0.55	0.5205736588960505	tangled_rope	tangled_rope
nicene_creed_authority__confessional_reading	0.12	0.08	0.25	0.16439168175664748	scaffold	tangled_rope
nicene_creed_authority__imperial_uniformity_reading	0.68	0.78	0.55	0.9315528632876693	snare	snare
nicene_creed_authority__liturgical_habituation_reading	0.08	0.12	0.35	0.10959445450443167	scaffold	rope
nicene_creed_authority__strict_orthodox_reading	0.62	0.68	0.55	0.8493570224093454	snare	snare
nicene_creed_authority__symbolic_confessional_reading	0.18	0.25	0.35	0.24658752263497122	scaffold	tangled_rope
northeast_asian_wmd_proliferation	0.58	0.72	0.65	0.7945597951571295	snare	snare
notability_guidelines__deletionist_reading	0.32	0.38	0.45	0.4383778180177267	scaffold	tangled_rope
notability_guidelines__deliberative_reading	0.32	0.45	0.58	0.4383778180177267	scaffold	tangled_rope
notability_guidelines__inclusionist_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
npat_regime_delegitimization	0.58	0.65	0.68	0.7945597951571295	snare	snare
npt_article_iv_vi_pairing__abolitionist	0.68	0.72	0.58	0.9315528632876693	snare	snare
npt_article_iv_vi_pairing__grand_bargain	0.58	0.68	0.62	0.7945597951571295	snare	snare
npt_article_iv_vi_pairing__nonproliferation_primary	0.58	0.72	0.65	0.7945597951571295	snare	snare
npt_treaty_1970__oligopoly_enforcement_reading	0.58	0.65	0.68	0.7945597951571295	snare	snare
npt_treaty_1970__reciprocal_disarmament_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
npt_treaty_1970__withdrawal_sovereignty_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
npt_treaty_text__nnws_reading	0.38	0.48	0.61	0.5205736588960505	tangled_rope	tangled_rope
npt_treaty_text__nws_reading	0.54	0.62	0.58	0.7397625679049138	snare	snare
npt_treaty_text__withdrawal_threshold_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	tangled_rope
nsl_legal_text__democratic_enclosure_reading	0.78	0.82	0.65	1.0685459314182089	snare	snare
nsl_legal_text__jurisdictional_capture_reading	0.58	0.68	0.64	0.7945597951571295	snare	snare
nsl_legal_text__sovereignty_restoration_reading	0.52	0.68	0.58	0.7123639542788058	snare	snare
nuclear_impossibility_kernel__credibility_paradox_reading	0.68	0.72	0.68	0.9315528632876693	snare	snare
nuclear_impossibility_kernel__rational_dropout_reading	0.38	0.65	0.58	0.5205736588960505	tangled_rope	tangled_rope
nuclear_impossibility_kernel__structural_contraction_reading	0.08	0.02	0.15	0.10959445450443167	mountain	tangled_rope
ocean_acidification	0.68	0.72	0.58	0.9315528632876693	snare	snare
ocean_governance_fragmentation	0.58	0.62	0.68	0.7945597951571295	snare	snare
one_country_two_systems_framework__autonomy_primacy_reading	0.58	0.62	0.65	0.7945597951571295	snare	snare
one_country_two_systems_framework__balanced_coexistence_reading	0.48	0.52	0.58	0.6575667270265899	tangled_rope	rope
one_country_two_systems_framework__sovereignty_primacy_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
ontological_friction_resolution	0.58	0.65	0.68	0.7945597951571295	snare	snare
openai_default_data_training	0.58	0.72	0.65	0.7945597951571295	snare	snare
openai_health_review	0.68	0.72	0.65	0.9315528632876693	snare	snare
openclaw_regulation	0.58	0.62	0.68	0.7945597951571295	snare	snare
optimization_under_uncertainty	0.58	0.65	0.68	0.7945597951571295	snare	snare
organ_scarcity_moral_rationing	0.58	0.72	0.68	0.7945597951571295	snare	snare
ost_article_ii_non_appropriation__commons_conservation	0.58	0.68	0.45	0.7945597951571295	snare	snare
ost_article_ii_non_appropriation__extraction_permissive	0.58	0.42	0.38	0.7945597951571295	tangled_rope	tangled_rope
ost_article_ii_non_appropriation__international_regime	0.35	0.48	0.65	0.47947573845688846	unknown	unknown
overbite_developmental_drift	0.18	0.35	0.42	0.24658752263497122	scaffold	rope
paleoclimate_proxy_substitution	0.52	0.58	0.64	0.7123639542788058	tangled_rope	rope
papal_temporal_authority_mountain	0.18	0.04	0.35	0.24658752263497122	mountain	mountain
paris_article_4_ndc__equity_reading	0.48	0.62	0.58	0.6575667270265899	tangled_rope	tangled_rope
paris_article_4_ndc__sovereigntist_reading	0.28	0.35	0.52	0.3835805907655109	scaffold	tangled_rope
paris_article_4_ndc__supranational_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
pathologization_of_poverty_and_marginalization	0.68	0.62	0.64	0.9315528632876693	snare	snare
performative_vs_epistemic_conflict	0.52	0.58	0.68	0.7123639542788058	tangled_rope	tangled_rope
permissive_license_text__commons_coordination_reading	0.12	0.08	0.15	0.16439168175664748	scaffold	tangled_rope
permissive_license_text__copyleft_counterfactual_reading	0.62	0.68	0.38	0.8493570224093454	snare	snare
permissive_license_text__corporate_moat_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
perovskite_solar_cell_certification_gap	0.52	0.58	0.68	0.7123639542788058	tangled_rope	tangled_rope
personal_data_market_concentration	0.68	0.72	0.55	0.9315528632876693	snare	snare
personhood_boundary__birth_reading	0.28	0.65	0.48	0.3835805907655109	unknown	unknown
personhood_boundary__birth_threshold_reading	0.68	0.72	0.35	0.9315528632876693	snare	snare
personhood_boundary__conception_reading	0.68	0.72	0.35	0.9315528632876693	snare	snare
personhood_boundary__developmental_capacity_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
personhood_boundary__spartan_eugenic_reading	0.78	0.82	0.55	1.0685459314182089	snare	snare
personhood_boundary__viability_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
pharmaceutical_safety_obfuscation	0.58	0.72	0.68	0.7945597951571295	snare	snare
planar_graph_embeddability	0.08	0.02	0.05	0.11040195532208537	mountain	mountain
platform_content_moderation_snare	0.68	0.72	0.58	0.9315528632876693	snare	snare
platform_copyright_liability_shift	0.58	0.62	0.68	0.7945597951571295	snare	snare
platform_lock_in_extraction	0.58	0.68	0.65	0.7945597951571295	snare	snare
plural_marriage_mandate__endogenous_reinterpretation_reading	0.38	0.52	0.48	0.5205736588960505	unknown	unknown
plural_marriage_mandate__exogenous_override_reading	0.68	0.82	0.65	0.9315528632876693	snare	snare
plural_marriage_mandate__institutional_pragmatism_reading	0.58	0.72	0.81	0.7945597951571295	snare	snare
political_autonomy_mainland_territories	0.58	0.68	0.65	0.7945597951571295	snare	snare
poverty_trap_asset_seizure	0.78	0.82	0.35	1.0685459314182089	snare	snare
power_indexed_classification_variance	0.48	0.52	0.61	0.6575667270265899	tangled_rope	tangled_rope
preah_vihear_territorial_claim	0.58	0.68	0.64	0.7945597951571295	snare	snare
predictive_surveillance_extractiveness	0.78	0.82	0.45	1.0685459314182089	snare	snare
preparedness_commitment__competence_reading	0.18	0.12	0.25	0.24658752263497122	scaffold	tangled_rope
preparedness_commitment__husk_reading	0.58	0.68	0.81	0.7945597951571295	snare	snare
preparedness_commitment__hybrid_reading	0.38	0.52	0.58	0.5205736588960505	tangled_rope	tangled_rope
preparedness_retention__competence_reading	0.18	0.12	0.35	0.24658752263497122	scaffold	tangled_rope
preparedness_retention__husk_reading	0.58	0.62	0.81	0.7945597951571295	snare	snare
preparedness_retention__hybrid_reading	0.38	0.52	0.68	0.5205736588960505	tangled_rope	tangled_rope
preparedness_transmission__competence_reading	0.22	0.18	0.35	0.30138474988718705	scaffold	tangled_rope
preparedness_transmission__husk_reading	0.52	0.68	0.81	0.7123639542788058	snare	snare
preparedness_transmission__hybrid_reading	0.38	0.58	0.64	0.5205736588960505	tangled_rope	tangled_rope
press_reformation_causality__beneficiary_deployment	0.38	0.42	0.35	0.5205736588960505	tangled_rope	tangled_rope
press_reformation_causality__precondition_convergence	0.35	0.42	0.48	0.47947573845688846	unknown	unknown
press_reformation_causality__technological_inevitability	0.08	0.02	0.15	0.10959445450443167	mountain	tangled_rope
press_reformation_causation__mutual_shaping	0.35	0.42	0.48	0.47947573845688846	tangled_rope	tangled_rope
press_reformation_causation__strategic_deployment	0.52	0.48	0.35	0.7123639542788058	tangled_rope	rope
press_reformation_causation__technological_determinism	0.08	0.02	0.15	0.11040195532208537	mountain	mountain
preventive_medicine_implementation_gap	0.52	0.68	0.65	0.7123639542788058	snare	snare
primary_election_capture	0.58	0.65	0.68	0.7945597951571295	snare	snare
privilege_architecture_coordination	0.38	0.42	0.35	0.5205736588960505	unknown	unknown
processed_food_sodium_targeting	0.58	0.68	0.64	0.7945597951571295	snare	snare
professional_licensing_barriers	0.52	0.68	0.58	0.7123639542788058	snare	snare
professional_table_tennis_labor_markets	0.58	0.62	0.48	0.7945597951571295	snare	snare
provincial_tax_collection	0.52	0.65	0.48	0.7123639542788058	snare	snare
public_health_mandate_authority__bodily_autonomy_primary	0.68	0.75	0.55	0.9315528632876693	snare	snare
public_health_mandate_authority__proportionality_reading	0.52	0.58	0.48	0.7123639542788058	tangled_rope	tangled_rope
public_health_mandate_authority__public_health_primary	0.58	0.65	0.48	0.7945597951571295	snare	snare
qualified_immunity_doctrine__accountability_void_reading	0.81	0.78	0.65	1.1096438518573708	snare	snare
qualified_immunity_doctrine__constitutional_fidelity_reading	0.68	0.72	0.65	0.9315528632876693	snare	snare
qualified_immunity_doctrine__protective_scaffold_reading	0.48	0.52	0.58	0.6575667270265899	tangled_rope	tangled_rope
quantum_critical_point_superconductivity	0.54	0.62	0.68	0.7397625679049138	snare	snare
quantum_formalism__copenhagen_reading	0.58	0.48	0.62	0.7945597951571295	tangled_rope	tangled_rope
quantum_formalism__many_worlds_reading	0.38	0.62	0.68	0.5205736588960505	tangled_rope	tangled_rope
quantum_formalism__pilot_wave_reading	0.38	0.52	0.68	0.5205736588960505	tangled_rope	tangled_rope
quran_9_5_scope__abrogating_universal	0.68	0.82	0.35	0.9315528632876693	snare	snare
quran_9_5_scope__contextual_defensive	0.28	0.35	0.42	0.3835805907655109	scaffold	tangled_rope
quran_9_5_scope__progressive_synthesis	0.35	0.62	0.68	0.47947573845688846	tangled_rope	tangled_rope
quran_hadith_substrate__reformist_ijtihad	0.42	0.48	0.55	0.5753708861482661	tangled_rope	tangled_rope
quran_hadith_substrate__state_hybrid	0.38	0.52	0.65	0.5205736588960505	tangled_rope	tangled_rope
quran_hadith_substrate__traditionalist_taqlid	0.62	0.68	0.58	0.8493570224093454	snare	snare
quran_ontological_status__created_reading	0.48	0.52	0.65	0.6575667270265899	tangled_rope	tangled_rope
quran_ontological_status__state_enforced_creation_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
quran_ontological_status__uncreated_reading	0.58	0.72	0.65	0.7701185238360375	snare	snare
quranic_gender_verses__contextual_egalitarian	0.52	0.68	0.58	0.7123639542788058	snare	snare
quranic_gender_verses__literal_hierarchical	0.68	0.72	0.58	0.9315528632876693	snare	snare
quranic_gender_verses__progressive_abrogation	0.78	0.68	0.55	1.0685459314182089	snare	snare
qwerty_persistence__incumbent_preservation_reading	0.52	0.68	0.55	0.7123639542788058	snare	snare
qwerty_persistence__lapsed_alternatives_reading	0.18	0.12	0.25	0.2484043994746921	rope	rope
qwerty_persistence_inevitability__path_dependency_reading	0.08	0.02	0.15	0.11040195532208537	mountain	mountain
qwerty_persistence_inevitability__strategic_lock_in_reading	0.52	0.58	0.65	0.7123639542788058	tangled_rope	rope
qwerty_persistence_mechanism__beneficiary_extraction_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
qwerty_persistence_mechanism__lock_in_reading	0.35	0.48	0.55	0.47947573845688846	tangled_rope	tangled_rope
qwerty_persistence_mechanism__naturalization_reading	0.15	0.12	0.25	0.20700366622891006	rope	rope
qwerty_vs_dvorak	0.55	0.68	0.45	0.7534618747179678	snare	snare
rating_agency_procyclicality	0.68	0.72	0.65	0.9315528632876693	snare	snare
rbio_practice_norm_complex__hegemonic_extraction_reading	0.68	0.72	0.65	0.9315528632876693	snare	snare
rbio_practice_norm_complex__liberal_institutional_reading	0.52	0.48	0.61	0.7123639542788058	tangled_rope	rope
rbio_practice_norm_complex__sovereignty_maximalist_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
reader_informed_consent	0.58	0.72	0.68	0.7945597951571295	snare	snare
reformation_composite__political_realignment_reading	0.58	0.68	0.44	0.7945597951571295	snare	snare
reformation_composite__technological_mediation_reading	0.08	0.02	0.15	0.10959445450443167	mountain	tangled_rope
reformation_composite__theological_fragmentation_reading	0.52	0.58	0.48	0.7123639542788058	tangled_rope	tangled_rope
reformation_event_boundary__composite_overdetermination_reading	0.48	0.65	0.58	0.6575667270265899	tangled_rope	tangled_rope
reformation_event_boundary__political_swap_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
reformation_event_boundary__theological_climb_reading	0.38	0.62	0.45	0.5205736588960505	tangled_rope	tangled_rope
refugee_convention_text__expansive_humanitarian_reading	0.58	0.68	0.42	0.7945597951571295	snare	snare
refugee_convention_text__procedural_integrity_reading	0.52	0.68	0.58	0.7123639542788058	snare	snare
refugee_convention_text__restrictive_sovereignty_reading	0.58	0.68	0.62	0.7945597951571295	snare	snare
regional_military_balance_stability	0.58	0.72	0.68	0.7945597951571295	snare	snare
regional_patron_state_competition	0.58	0.68	0.62	0.7945597951571295	snare	snare
remonstrance_authority__crown_reading	0.68	0.72	0.58	0.9315528632876693	snare	snare
remonstrance_authority__magistrate_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
researcher_credibility_signal	0.52	0.58	0.68	0.7123639542788058	tangled_rope	tangled_rope
resource_lock_in_mechanism	0.58	0.62	0.55	0.7945597951571295	snare	snare
reward_model_misalignment	0.58	0.62	0.68	0.7945597951571295	snare	snare
rfc9293_tcp_specification__middlebox_realism_reading	0.58	0.68	0.64	0.7945597951571295	snare	snare
rfc9293_tcp_specification__optimization_latitude_reading	0.18	0.08	0.25	0.24658752263497122	scaffold	tangled_rope
rfc9293_tcp_specification__strict_invariance_reading	0.08	0.12	0.15	0.10959445450443167	scaffold	tangled_rope
rogers_commission_findings__actuarial_risk_acceptance	0.58	0.72	0.65	0.7945597951571295	snare	snare
rogers_commission_findings__engineering_absolute_threshold	0.58	0.85	0.35	0.7945597951571295	snare	snare
rogers_commission_findings__management_compliance_narrative	0.48	0.62	0.58	0.6575667270265899	tangled_rope	tangled_rope
roman_tax_collection_system	0.58	0.65	0.48	0.7945597951571295	snare	snare
rome_statute_jurisdiction__hybrid_complementarity_reading	0.52	0.48	0.58	0.7123639542788058	tangled_rope	tangled_rope
rome_statute_jurisdiction__sovereigntist_reading	0.38	0.52	0.45	0.5205736588960505	tangled_rope	tangled_rope
rome_statute_jurisdiction__universalist_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
sacrifice_commandment__archive_maintenance	0.42	0.5	0.58	0.5753708861482661	tangled_rope	tangled_rope
sacrifice_commandment__performance_only	0.68	0.72	0.85	0.9315528632876693	snare	snare
sacrifice_commandment__study_as_performance	0.05	0.0	0.15	0.0684965340652698	scaffold	rope
salic_prohibition__cognatic_reversion_reading	0.38	0.48	0.65	0.5205736588960505	tangled_rope	tangled_rope
salic_prohibition__immutable_mandate_reading	0.68	0.82	0.55	0.9315528632876693	snare	snare
salic_prohibition__sovereign_override_reading	0.52	0.68	0.64	0.7123639542788058	snare	snare
scam_doubt_manufacturing	0.68	0.72	0.81	0.9315528632876693	snare	snare
school_choice_system	0.52	0.58	0.65	0.7123639542788058	tangled_rope	rope
scientific_paradigm_lifecycle	0.58	0.68	0.64	0.7945597951571295	snare	snare
script_as_identity__kemalist_rupture_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
script_as_identity__ottoman_continuity_reading	0.58	0.72	0.65	0.7945597951571295	snare	snare
script_as_identity__phonetic_instrumentalism_reading	0.35	0.52	0.68	0.4722246409547858	tangled_rope	tangled_rope
scriptural_authority_contest	0.58	0.62	0.65	0.7945597951571295	snare	snare
second_amendment_arms_right__civic_republican_reading	0.38	0.42	0.48	0.5205736588960505	tangled_rope	tangled_rope
second_amendment_arms_right__collective_right_reading	0.52	0.65	0.58	0.7123639542788058	snare	snare
second_amendment_arms_right__individual_right_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
second_amendment_boundary__individual_right_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
second_amendment_boundary__insurrectionist_reading	0.58	0.72	0.68	0.7945597951571295	snare	snare
second_amendment_boundary__militia_conditioned_reading	0.52	0.68	0.58	0.7123639542788058	snare	snare
second_amendment_scope__civic_right_reading	0.38	0.48	0.52	0.5205736588960505	tangled_rope	tangled_rope
second_amendment_scope__collective_right_reading	0.28	0.42	0.55	0.3835805907655109	unknown	unknown
second_amendment_scope__individual_right_reading	0.58	0.48	0.38	0.7945597951571295	tangled_rope	tangled_rope
second_amendment_text__collective_rights_reading	0.52	0.68	0.58	0.7123639542788058	snare	snare
second_amendment_text__collective_security_reading	0.58	0.62	0.48	0.7945597951571295	snare	snare
second_amendment_text__collectivist_reading	0.28	0.35	0.42	0.3835805907655109	scaffold	tangled_rope
second_amendment_text__hybrid_civic_reading	0.48	0.62	0.58	0.6575667270265899	tangled_rope	tangled_rope
second_amendment_text__hybrid_scope_limitation_reading	0.38	0.52	0.48	0.5205736588960505	tangled_rope	tangled_rope
second_amendment_text__individual_rights_reading	0.58	0.62	0.68	0.7945597951571295	snare	snare
second_amendment_text__individualist_reading	0.58	0.65	0.48	0.7945597951571295	snare	snare
